market_id,ad_format,exchange,revenue
com.callapp.contacts,banner,MOBFOX,0.0
com.callapp.contacts,banner,DOUBLECLICK,0.0
com.pixel.art.coloring.color.number,interstitial,OPENX,0.0
319881193,banner,MAX,0.0
6747875092,banner,DOUBLECLICK,0.0
com.naver.linewebtoon,native,DISPLAYIO,0.0
1212951043,native,BIGO,0.0
com.pixel.art.coloring.color.number,banner,DOUBLECLICK,0.0
puzzle.yarn.fever.unravel.puzzle,mrec,ZMATICOO,0.0
com.weaver.app.prod,banner,DOUBLECLICK,0.0
6742221896,native,DOUBLECLICK,0.0
com.ecffri.arrows,interstitial,TAURUSX,0.0
com.dubox.drive,native,DISPLAYIO,0.0
840919914,native,DOUBLECLICK,0.0
com.samsung.android.game.gamehome,interstitial,VERVE,0.0
water.sort.puzzle.game.color.sorting.free,banner,SMAATO,0.0
com.miui.player,mrec,SMAATO,0.0
com.callapp.contacts,native,MOPUB,0.0
com.naver.linewebtoon,banner,PUBMATIC,0.0
jigsaw.puzzle.game.banana,mrec,DOUBLECLICK,0.0
1080465358,banner,APPLOVIN,0.0
com.easybrain.sudoku.android,banner,MOBILEFUSE,0.0
sorting.games.goods.sort.triple.match3d.puzzle.stuff,interstitial,TAURUSX,0.0
1407852246,native,PUBMATIC,0.0
1624606445,banner,DOUBLECLICK,0.0
6451208928,interstitial,CRITEO,0.0
1562817072,interstitial,A9TAM,0.0
295646461,banner,CRITEO,0.0
6465991018,banner,BIGO,0.0
840919914,native,IRONSOURCE,0.0
com.vincentb.MobControl,interstitial,DOUBLECLICK,0.0
921765888,interstitial,SMAATO,0.0
water.sort.puzzle.game.color.sorting.free,banner,MOBILEFUSE,0.0
com.truecaller,banner,MINTEGRAL,0.0
651510680,native,TRIPLELIFT,0.0
com.weaver.app.prod,mrec,INMOBI,0.0
com.callapp.contacts,mrec,APPLOVIN,0.0
1502447854,interstitial,TAPJOY,0.0
com.easybrain.sudoku.android,banner,PANGLE,0.0
1080465358,mrec,PUBMATIC,0.0
com.miui.global.packageinstaller,mrec,VUNGLE,0.0
solitaire.patience.card.games.klondike.free,interstitial,CHARTBOOST,0.0
1420058690,banner,TRIPLELIFT,0.0
com.pixel.art.coloring.color.number,interstitial,CHARTBOOST,0.0
281940292,banner,TRIPLELIFT,0.0
1584596271,banner,SMAATO,0.0
6451208928,banner,A9TAM,0.0
6742221896,interstitial,VUNGLE,0.0
512939461,interstitial,OPENX,0.0
921765888,interstitial,RUBICON,0.0
1509453185,banner,DISPLAYIO,0.0
840919914,interstitial,ADVLION,0.0
1212951043,banner,MOBILEFUSE,0.0
597088068,interstitial,DOUBLECLICK,0.0
1080465358,banner,ADVLION,0.0
651510680,banner,A9TAM,0.0
1502447854,mrec,MOBFOX,0.0
1407852246,interstitial,INDEX,0.0
video.downloader.videodownloader,interstitial,SMAATO,0.0
com.miui.global.packageinstaller,mrec,ZMATICOO,0.0
video.downloader.videodownloader,interstitial,TAURUSX,0.0
com.dubox.drive,mrec,CRITEO,0.0
295646461,banner,OPENX,0.0
com.callapp.contacts,mrec,MOBILEFUSE,0.0
295646461,interstitial,ADVLION,0.0
com.miui.player,native,OPERA,0.0
281940292,banner,MOBFOX,0.0
solitaire.patience.card.games.klondike.free,banner,OPENX,0.0
840919914,native,APPODEAL,0.0
com.netshort.abroad,banner,BIGO,0.0
solitaire.patience.card.games.klondike.free,banner,RUBICON,0.0
com.dubox.drive,banner,BIGO,0.0
1212951043,interstitial,CRITEO,0.0
com.easybrain.sudoku.android,banner,INDEX,0.0
com.pixel.art.coloring.color.number,interstitial,UNITY,0.0
com.dubox.drive,mrec,VERVE,0.0
com.netshort.abroad,mrec,TAURUSX,0.0
com.naver.linewebtoon,mrec,DISPLAYIO,0.0
295646461,interstitial,RHEBUS,0.0
1445472541,interstitial,APPLOVIN,0.0
1498889847,banner,MOPUB,0.0
com.pixel.art.coloring.color.number,native,CHARTBOOST,0.0
1407852246,banner,TRIPLELIFT,0.0
395979574,interstitial,SMAATO,0.0
ball.sort.puzzle.color.sorting.bubble.games,interstitial,RHEBUS,0.0
com.mobilityware.spider,interstitial,PUBMATIC,0.0
1212951043,interstitial,OPENX,0.0
1407852246,interstitial,TAURUSX,0.0
com.UCMobile.intl,native,SMAATO,0.0
840919914,banner,IRONSOURCE,0.0
com.callapp.contacts,mrec,TRIPLELIFT,0.0
com.vincentb.MobControl,native,LINE,0.0
651510680,banner,MOBFOX,0.0
com.aws.android,interstitial,SMAATO,0.0
1445472541,interstitial,MOBFOX,0.0
jigsaw.puzzle.game.banana,interstitial,DISPLAYIO,0.0
281940292,interstitial,OPERA,0.0
921765888,mrec,INNERACTIVE_DIRECT,0.0
com.samsung.android.game.gamehome,interstitial,APPODEAL,0.0
395979574,interstitial,PANGLE,0.0
6451208928,banner,DOUBLECLICK,0.0
com.aws.android,banner,A9TAM,0.0
ball.sort.puzzle.color.sorting.bubble.games,native,SMAATO,0.0
840919914,banner,ADVLION,0.0
1509453185,mrec,DOUBLECLICK,0.0
6451208928,interstitial,INMOBI,0.0
281940292,interstitial,RUBICON,0.0
com.storymatrix.drama,interstitial,CHARTBOOST,0.0
651510680,native,APPODEAL,0.0
993090598,banner,SMAATO,0.0
1589762792,native,SMAATO,0.0
651510680,mrec,MOBFOX,0.0
597088068,native,LINE,0.0
6451208928,mrec,SMAATO,0.0
1420058690,mrec,BIGO,0.0
1080465358,mrec,INMOBI,0.0
651510680,native,MOPUB,0.0
com.studio27.MelonPlayground,interstitial,XIAOMI,0.0
com.lemon.lvoverseas,interstitial,BIGO,0.0
395979574,interstitial,MOPUB,0.0
ball.sort.puzzle.color.sorting.bubble.games,banner,SMAATO,0.0
395979574,banner,MOPUB,0.0
921765888,banner,VERVE,0.0
1420058690,banner,SMAATO,0.0
com.miui.player,mrec,OPERA,0.0
395979574,native,SMAATO,0.0
jp.naver.linemanga.android,interstitial,VERVE,0.0
651510680,interstitial,A9TAM,0.0
kjv.bible.kingjamesbible,native,SMAATO,0.0
6742221896,interstitial,TAURUSX,0.0
com.miui.global.packageinstaller,native,SMAATO,0.0
jp.naver.linemanga.android,interstitial,OPERA,0.0
1509453185,interstitial,CRITEO,0.0
1624606445,mrec,PANGLE,0.0
1342112505,interstitial,SMAATO,0.0
651510680,banner,OPENX,0.0
1342112505,banner,SMAATO,0.0
1407852246,banner,MOPUB,0.0
com.truecaller,native,MOPUB,0.0
kjv.bible.kingjamesbible,mrec,ZMATICOO,0.0
com.UCMobile.intl,interstitial,RUBICON,0.0
com.easybrain.sudoku.android,mrec,DOUBLECLICK,0.0
6471572249,interstitial,SMAATO,0.0
1589762792,banner,SMAATO,0.0
com.aws.android,native,ACUITYADS,0.0
1420058690,banner,RUBICON,0.0
6751056652,interstitial,DOUBLECLICK,0.0
1407852246,banner,ACUITYADS,0.0
1589762792,interstitial,SMAATO,0.0
com.mobilityware.spider,interstitial,DISPLAYIO,0.0
6742221896,interstitial,BIGO,0.0
395979574,mrec,INMOBI,0.0
com.aws.android,banner,RUBICON,0.0
1498889847,native,MINTEGRAL,0.0
840919914,banner,RHEBUS,0.0
395979574,interstitial,PUBMATIC,0.0
com.easybrain.sudoku.android,interstitial,RUBICON,0.0
295646461,mrec,A9TAM,0.0
6451208928,native,APPODEAL,0.0
1509453185,banner,SMAATO,0.0
281940292,interstitial,SMAATO,0.0
com.miui.player,native,INMOBI,0.0
6471572249,mrec,BIGO,0.0
com.easybrain.sudoku.android,banner,RUBICON,0.0
com.naver.linewebtoon,mrec,APPLOVIN,0.0
6742221896,banner,APPODEAL,0.0
com.truecaller,native,IRONSOURCE,0.0
295646461,banner,APPNEXUS,0.0
1502447854,interstitial,DOUBLECLICK,0.0
6471572249,mrec,DOUBLECLICK,0.0
295646461,mrec,OPENX,0.0
solitaire.patience.card.games.klondike.free,banner,LOOPME,0.0
395979574,interstitial,CRITEO,0.0
295646461,mrec,PUBMATIC,0.0
1589762792,interstitial,UNITY,0.0
com.callapp.contacts,banner,OPENX,0.0
com.particlenews.newsbreak,mrec,MOBILEFUSE,0.0
1544750895,interstitial,TAURUSX,0.0
com.mobilityware.spider,native,SMAATO,0.0
1080465358,mrec,ADVLION,0.0
1357464684,interstitial,A9TAM,0.0
921765888,banner,INDEX,0.0
com.vincentb.MobControl,banner,A9TAM,0.0
com.dubox.drive,banner,PUBMATIC,0.0
com.callapp.contacts,mrec,SMAATO,0.0
281940292,banner,AOLONE,0.0
com.UCMobile.intl,native,INMOBI,0.0
1459645446,native,DOUBLECLICK,0.0
1544750895,banner,MINTEGRAL,0.0
1562817072,banner,ADCOLONY,0.0
1502447854,interstitial,ADVLION,0.0
com.pixel.art.coloring.color.number,banner,RHEBUS,0.0
com.naver.linewebtoon,banner,MOPUB,0.0
com.easybrain.sudoku.android,mrec,PANGLE,0.0
1509453185,mrec,DISPLAYIO,0.0
1445472541,banner,IRONSOURCE,0.0
840919914,interstitial,SMAATO,0.0
com.callapp.contacts,native,SMAATO,0.0
395979574,mrec,SMAATO,0.0
1420058690,banner,MOBILEFUSE,0.0
1407852246,banner,PUBMATIC,0.0
com.pixel.art.coloring.color.number,banner,SMAATO,0.0
com.callapp.contacts,banner,APPLOVIN,0.0
com.dubox.drive,native,SMAATO,0.0
video.downloader.videodownloader,native,SMAATO,0.0
651510680,interstitial,ADCOLONY,0.0
1502447854,banner,ACUITYADS,0.0
395979574,native,MOPUB,0.0
1502447854,banner,INDEX,0.0
water.sort.puzzle.game.color.sorting.free,banner,CHARTBOOST,0.0
com.aws.android,banner,PUBMATIC,0.0
651510680,banner,MOBILEFUSE,0.0
com.ludo.king,native,DOUBLECLICK,0.0
com.ludo.king,banner,TAURUSX,0.0
6742221896,banner,MOBILEFUSE,0.0
1080465358,banner,APPODEAL,0.0
993090598,interstitial,MOBFOX,0.0
6451208928,banner,MOBILEFUSE,0.0
com.pixel.art.coloring.color.number,interstitial,ACUITYADS,0.0
1357464684,interstitial,CHARTBOOST,0.0
com.miui.player,interstitial,TAURUSX,0.0
com.fc.goods.sort.matching.puzzle.triplemaster,native,SMAATO,0.0
921765888,interstitial,INDEX,0.0
1357464684,native,APPLOVIN,0.0
319881193,interstitial,DOUBLECLICK,0.0
com.playit.videoplayer,native,MOBFOX,0.0
kjv.bible.kingjamesbible,interstitial,TAURUSX,0.0
840919914,interstitial,A9TAM,0.0
6759763476,interstitial,TAURUSX,0.0
com.ludo.king,banner,INDEX,0.0
sorting.games.goods.sort.triple.match3d.puzzle.stuff,banner,RHEBUS,0.0
1080465358,interstitial,MOPUB,0.0
com.playit.videoplayer,banner,SMAATO,0.0
com.particlenews.newsbreak,mrec,SMAATO,0.0
281940292,banner,INDEX,0.0
com.callapp.contacts,banner,SMAATO,0.0
1459645446,interstitial,BIGO,0.0
water.sort.puzzle.game.color.sorting.free,interstitial,MOBILEFUSE,0.0
993090598,banner,TAURUSX,0.0
jigsaw.puzzle.game.banana,banner,PUBMATIC,0.0
com.miniclip.carrom,banner,IRONSOURCE,0.0
1562817072,interstitial,ADVLION,0.0
6465991018,mrec,DOUBLECLICK,0.0
295646461,interstitial,TRIPLELIFT,0.0
puzzle.yarn.fever.unravel.puzzle,banner,ZMATICOO,0.0
com.UCMobile.intl,mrec,INMOBI,0.0
1584596271,native,SMAATO,0.0
com.mobilityware.spider,banner,MOPUB,0.0
597088068,interstitial,UNITY,0.0
295646461,interstitial,MOBILEFUSE,0.0
281940292,mrec,CRITEO,0.0
com.vincentb.MobControl,interstitial,VERVE,0.0
puzzle.yarn.fever.unravel.puzzle,banner,VUNGLE,0.0
295646461,mrec,CRITEO,0.0
1073936461,interstitial,SMAATO,0.0
281940292,interstitial,ADVLION,0.0
295646461,interstitial,RUBICON,0.0
com.vincentb.MobControl,banner,UNITY,0.0
651510680,banner,ACUITYADS,0.0
jigsaw.puzzle.game.banana,native,APPLOVIN,0.0
6465991018,native,APPLOVIN,0.0
com.aws.android,banner,RHEBUS,0.0
jp.naver.linemanga.android,interstitial,TAPJOY,0.0
jigsaw.puzzle.game.banana,native,INNERACTIVE_DIRECT,0.0
com.miniclip.carrom,mrec,INMOBI,0.0
com.vincentb.MobControl,banner,SMAATO,0.0
512939461,interstitial,TAPJOY,0.0
651510680,interstitial,PUBMATIC,0.0
6471572249,native,APPODEAL,0.0
com.dubox.drive,banner,SMAATO,0.0
ball.sort.puzzle.color.sorting.bubble.games,mrec,BIGO,0.0
com.ludo.king,banner,DOUBLECLICK,0.0
6742221896,native,INMOBI,0.0
1080465358,native,INMOBI,0.0
1357464684,interstitial,MOPUB,0.0
921765888,native,APPODEAL,0.0
com.sec.android.app.samsungapps,interstitial,APPODEAL,0.0
1080465358,banner,OPERA,0.0
319881193,interstitial,MOPUB,0.0
1502447854,banner,CHARTBOOST,0.0
com.miui.global.packageinstaller,mrec,SMAATO,0.0
6742221896,mrec,VUNGLE,0.0
1080465358,interstitial,SMAATO,0.0
1073936461,mrec,VUNGLE,0.0
1212951043,banner,ACUITYADS,0.0
1080465358,mrec,OPERA,0.0
1509453185,banner,ZMATICOO,0.0
com.sled.surfers.game,native,APPLOVIN,0.0
1080465358,interstitial,OPERA,0.0
com.miui.player,mrec,ADVLION,0.0
1212951043,banner,OPENX,0.0
281940292,mrec,OPENX,0.0
com.callapp.contacts,banner,NIMBUS,0.0
com.truecaller,mrec,IRONSOURCE,0.0
281940292,native,APPODEAL,0.0
com.miui.global.packageinstaller,interstitial,ZMATICOO,0.0
921765888,banner,ADCOLONY,0.0
281940292,interstitial,ACUITYADS,0.0
993090598,banner,TRIPLELIFT,0.0
1407852246,native,APPODEAL,0.0
1212951043,native,SMAATO,0.0
com.naver.linewebtoon,native,MOPUB,0.0
com.vincentb.MobControl,banner,MOPUB,0.0
com.lemon.lvoverseas,banner,UNITY,0.0
com.pixel.art.coloring.color.number,mrec,SMAATO,0.0
solitaire.patience.card.games.klondike.free,native,SMAATO,0.0
840919914,interstitial,VERVE,0.0
com.aws.android,native,SMAATO,0.0
com.hotmini.drama.hot,native,MINTEGRAL,0.0
solitaire.patience.card.games.klondike.free,interstitial,MOPUB,0.0
6742221896,banner,INMOBI,0.0
1502447854,mrec,BIGO,0.0
com.playit.videoplayer,mrec,TAURUSX,0.0
1080465358,banner,UNITY,0.0
319881193,banner,RHEBUS,0.0
295646461,native,RHEBUS,0.0
com.aws.android,interstitial,RHEBUS,0.0
1420058690,banner,PUBMATIC,0.0
295646461,mrec,AOLONE,0.0
com.sec.android.app.samsungapps,interstitial,VERVE,0.0
512939461,interstitial,PUBMATIC,0.0
319881193,interstitial,ADVLION,0.0
com.pixel.art.coloring.color.number,banner,PUBMATIC,0.0
597088068,interstitial,MINTEGRAL,0.0
1502447854,interstitial,ACUITYADS,0.0
water.sort.puzzle.game.color.sorting.free,interstitial,BIGO,0.0
512939461,interstitial,APPNEXUS,0.0
com.pixel.art.coloring.color.number,mrec,ACUITYADS,0.0
1212951043,banner,TRIPLELIFT,0.0
1357464684,banner,DOUBLECLICK,0.0
1589762792,interstitial,MOBILEFUSE,0.0
6742221896,interstitial,VERVE,0.0
1502447854,mrec,NIMBUS,0.0
319881193,interstitial,TAURUSX,0.0
1080465358,banner,TAPPX,0.0
jigsaw.puzzle.game.banana,interstitial,SMAATO,0.0
1407852246,banner,ZMATICOO,0.0
com.truecaller,mrec,BIGO,0.0
com.sec.android.app.samsungapps,interstitial,TRIPLELIFT,0.0
com.ludo.king,interstitial,SMAATO,0.0
solitaire.patience.card.games.klondike.free,banner,UNITY,0.0
6478063606,banner,A9TAM,0.0
1589762792,mrec,CRITEO,0.0
295646461,banner,AOLONE,0.0
395979574,mrec,VERVE,0.0
281940292,mrec,MOBFOX,0.0
295646461,banner,PUBMATIC,0.0
1073936461,native,DOUBLECLICK,0.0
com.particlenews.newsbreak,banner,PUBMATIC,0.0
1509453185,native,SMAATO,0.0
com.easybrain.sudoku.android,banner,CRITEO,0.0
1584596271,native,CHARTBOOST,0.0
video.downloader.videodownloader,mrec,DOUBLECLICK,0.0
com.pixel.art.coloring.color.number,native,APPODEAL,0.0
1212951043,interstitial,ADCOLONY,0.0
com.naver.linewebtoon,mrec,OPENX,0.0
295646461,mrec,RUBICON,0.0
com.pixel.art.coloring.color.number,banner,OPERA,0.0
com.mobilityware.spider,interstitial,BIGO,0.0
com.playit.videoplayer,native,RUBICON,0.0
1073936461,banner,VUNGLE,0.0
295646461,interstitial,UNITY,0.0
com.UCMobile.intl,banner,OPENX,0.0
1420058690,interstitial,CRITEO,0.0
1407852246,interstitial,SMAATO,0.0
com.easybrain.sudoku.android,interstitial,CHARTBOOST,0.0
ball.sort.puzzle.color.sorting.bubble.games,interstitial,CHARTBOOST,0.0
com.xiaomi.mipicks,interstitial,VERVE,0.0
6478063606,native,VERVE,0.0
281940292,interstitial,PUBMATIC,0.0
water.sort.puzzle.game.color.sorting.free,banner,RHEBUS,0.0
com.miui.player,native,BIGO,0.0
6451208928,interstitial,A9TAM,0.0
512939461,interstitial,ACUITYADS,0.0
1407852246,interstitial,PUBMATIC,0.0
1080465358,interstitial,UNITY,0.0
1407852246,banner,SUPERSHIP,0.0
com.Gamnest.CandyRace,interstitial,TAURUSX,0.0
6478063606,banner,VERVE,0.0
281940292,mrec,CHARTBOOST,0.0
281940292,mrec,APPNEXUS,0.0
1342112505,interstitial,VERVE,0.0
com.ludo.king,interstitial,ADCOLONY,0.0
840919914,banner,ACUITYADS,0.0
com.particlenews.newsbreak,interstitial,SMAATO,0.0
solitaire.patience.card.games.klondike.free,mrec,SMAATO,0.0
com.pixel.art.coloring.color.number,banner,TAURUSX,0.0
com.miui.global.packageinstaller,native,ZMATICOO,0.0
295646461,mrec,INMOBI,0.0
1420058690,banner,CRITEO,0.0
com.sled.surfers.game,mrec,DOUBLECLICK,0.0
512939461,interstitial,CHARTBOOST,0.0
1407852246,banner,LIFTOFF,0.0
com.ludo.king,mrec,DOUBLECLICK,0.0
1080465358,mrec,APPODEAL,0.0
com.particlenews.newsbreak,native,TRIPLELIFT,0.0
295646461,mrec,SMAATO,0.0
281940292,mrec,INNERACTIVE_DIRECT,0.0
com.callapp.contacts,mrec,RHEBUS,0.0
com.aws.android,mrec,PUBMATIC,0.0
jp.naver.linemanga.android,interstitial,LINE,0.0
295646461,banner,SMAATO,0.0
498477945,interstitial,IRONSOURCE,0.0
com.pixel.art.coloring.color.number,banner,TRIPLELIFT,0.0
com.playit.videoplayer,native,APPLOVIN,0.0
jp.naver.linemanga.android,interstitial,IRONSOURCE,0.0
com.miui.player,native,ZMATICOO,0.0
com.pixel.art.coloring.color.number,banner,INDEX,0.0
1502447854,interstitial,NIMBUS,0.0
1459645446,banner,VERVE,0.0
597088068,interstitial,PANGLE,0.0
840919914,native,SMAATO,0.0
com.samsung.android.game.gamehome,native,RUBICON,0.0
com.miniclip.carrom,banner,DOUBLECLICK,0.0
281940292,native,ACUITYADS,0.0
ball.sort.puzzle.color.sorting.bubble.games,mrec,SMAATO,0.0
295646461,interstitial,OPENX,0.0
solitaire.patience.card.games.klondike.free,banner,BIGO,0.0
com.playit.videoplayer,interstitial,APPLOVIN,0.0
com.pixel.art.coloring.color.number,banner,MOBILEFUSE,0.0
puzzle.yarn.fever.unravel.puzzle,interstitial,CRITEO,0.0
921765888,mrec,LIFTOFF,0.0
1080465358,interstitial,A9TAM,0.0
com.dubox.drive,banner,DISPLAYIO,0.0
com.callapp.contacts,interstitial,RHEBUS,0.0
6747875092,interstitial,DOUBLECLICK,0.0
1502447854,banner,RUBICON,0.0
com.UCMobile.intl,mrec,MOBFOX,0.0
921765888,interstitial,LIFTOFF,0.0
com.miui.global.packageinstaller,mrec,PANGLE,0.0
kjv.bible.kingjamesbible,native,APPLOVIN,0.0
com.naver.linewebtoon,banner,PANGLE,0.0
651510680,interstitial,MOBILEFUSE,0.0
com.loomgames.pixelflow,native,INMOBI,0.0
921765888,mrec,A9TAM,0.0
com.fc.goods.sort.matching.puzzle.triplemaster,native,APPODEAL,0.0
com.naver.linewebtoon,mrec,APPODEAL,0.0
1407852246,interstitial,TRIPLELIFT,0.0
1589762792,interstitial,ADVLION,0.0
com.dubox.drive,interstitial,SMAATO,0.0
512939461,interstitial,SMAATO,0.0
6451208928,native,BIGO,0.0
6751056652,interstitial,VERVE,0.0
com.pixel.art.coloring.color.number,banner,APPNEXUS,0.0
com.miui.player,banner,OPERA,0.0
com.netshort.abroad,mrec,INMOBI,0.0
com.aws.android,banner,INNERACTIVE_DIRECT,0.0
319881193,banner,ADVLION,0.0
com.pixel.art.coloring.color.number,banner,MOBFOX,0.0
921765888,banner,RHEBUS,0.0
1562817072,interstitial,DOUBLECLICK,0.0
com.weaver.app.prod,interstitial,SMAATO,0.0
1080465358,interstitial,IRONSOURCE,0.0
com.truecaller,native,DOUBLECLICK,0.0
com.vincentb.MobControl,interstitial,BIGO,0.0
com.callapp.contacts,banner,MOBILEFUSE,0.0
com.miniclip.carrom,banner,UNITY,0.0
com.domobile.applockwatcher,native,BIGO,0.0
com.UCMobile.intl,banner,ACUITYADS,0.0
com.particlenews.newsbreak,mrec,TRIPLELIFT,0.0
1212951043,banner,IRONSOURCE,0.0
1407852246,banner,APPNEXUS,0.0
com.callapp.contacts,mrec,MOBFOX,0.0
512939461,interstitial,ADVLION,0.0
281940292,banner,PUBMATIC,0.0
puzzle.yarn.fever.unravel.puzzle,banner,DOUBLECLICK,0.0
com.easybrain.sudoku.android,native,RUBICON,0.0
com.easybrain.sudoku.android,native,APPODEAL,0.0
1502447854,banner,SMAATO,0.0
295646461,banner,INDEX,0.0
com.pixel.art.coloring.color.number,banner,MOPUB,0.0
921765888,banner,MOPUB,0.0
com.callapp.contacts,mrec,NIMBUS,0.0
319881193,banner,PUBMATIC,0.0
com.mobilityware.spider,interstitial,INMOBI,0.0
6742221896,banner,CRITEO,0.0
kjv.bible.kingjamesbible,interstitial,VERVE,0.0
com.storymatrix.drama,banner,IRONSOURCE,0.0
com.mobilityware.spider,interstitial,SMAATO,0.0
395979574,interstitial,DISPLAYIO,0.0
319881193,mrec,SMAATO,0.0
ball.sort.puzzle.color.sorting.bubble.games,interstitial,BIGO,0.0
1502447854,interstitial,RUBICON,0.0
com.lemon.lvoverseas,native,BIGO,0.0
com.pixel.art.coloring.color.number,banner,OPENX,0.0
