market_id,ad_format,exchange,category,revenue
ball.sort.puzzle.color.sorting.bubble.games,interstitial,INMOBI,Games: Casual,239.79339200000345
6747875092,banner,APPLOVIN,Entertainment,239.69660499999335
1509453185,native,VERVE,Sports,239.4101429999993
1544750895,interstitial,APPODEAL,Entertainment,239.16955099999973
6747875092,native,VERVE,Shopping,238.9434390000017
com.callapp.contacts,native,VERVE,Shopping,238.85135099999798
1544750895,interstitial,UNITY,Social Networking,238.6885299999998
319881193,interstitial,INNERACTIVE_DIRECT,Travel,238.6576880000003
com.callapp.contacts,interstitial,INMOBI,Shopping,238.52486299999953
com.xiaomi.mipicks,native,MINTEGRAL,Games: Board,238.42433900000148
water.sort.puzzle.game.color.sorting.free,interstitial,INNERACTIVE_DIRECT,Finance,238.11814100000024
com.vincentb.MobControl,interstitial,MINTEGRAL,Food & Drink,238.07369800000046
6759763476,interstitial,INNERACTIVE_DIRECT,Shopping,237.8832730000003
com.storymatrix.drama,interstitial,PANGLE,Social,237.8377370000013
319881193,mrec,UNITY,Entertainment,237.6470889999961
295646461,native,VUNGLE,Travel,237.16981999999112
1584596271,banner,UNITY,Games,237.1207260000029
com.aws.android,native,VUNGLE,Business,236.8457949999992
com.miui.msa.global,native,XIAOMI,Games: Strategy,236.81722799997627
com.sec.android.app.samsungapps,interstitial,VUNGLE,Games: Board,236.67555699999767
com.vincentb.MobControl,interstitial,VUNGLE,Games: Strategy,236.48984199999995
1407852246,banner,A9TAM,Utilities,236.4705260000165
com.Gamnest.CandyRace,interstitial,INMOBI,Sports,236.39813899999785
993090598,interstitial,INMOBI,Entertainment,236.38831299999626
solitaire.patience.card.games.klondike.free,interstitial,VUNGLE,Business,235.97859500000058
1589762792,interstitial,VERVE,Entertainment,235.82076899999979
com.domobile.applockwatcher,interstitial,MINTEGRAL,Shopping,235.72248699999966
sorting.games.goods.sort.triple.match3d.puzzle.stuff,interstitial,UNITY,Social,235.66102699999976
com.dubox.drive,interstitial,VUNGLE,Food & Drink,235.47968700000357
ball.sort.puzzle.color.sorting.bubble.games,interstitial,VUNGLE,Games: Board,235.3422859999991
com.naver.linewebtoon,native,INMOBI,Sports,235.2111379999997
com.easybrain.sudoku.android,interstitial,BIGO,Games: Casino,235.2101579999998
com.mobilityware.spider,interstitial,INNERACTIVE_DIRECT,Food & Drink,235.14220999999935
com.Gamnest.CandyRace,interstitial,VUNGLE,Games: Puzzle,235.06623099999996
com.callapp.contacts,banner,A9TAM,Games: Card,234.9087490000022
840919914,banner,APPODEAL,Sports,234.68620499999608
video.downloader.videodownloader,interstitial,APPLOVIN,Social,234.6799949999992
com.vincentb.MobControl,interstitial,INMOBI,Finance,234.6435450000013
com.sec.android.app.samsungapps,interstitial,SAMSUNG,Games: Strategy,234.63647300000858
1407852246,interstitial,IRONSOURCE,Entertainment,234.60527799999784
1212951043,interstitial,UNITY,Finance,234.54236500000036
6504849169,interstitial,UNITY,Social Networking,234.32024099999992
com.vincentb.MobControl,interstitial,APPODEAL,Games: Strategy,234.26810999999796
295646461,interstitial,VUNGLE,Entertainment,234.031575999998
video.downloader.videodownloader,native,INMOBI,Finance,233.9891709999994
com.michatapp.im,interstitial,INNERACTIVE_DIRECT,Travel & Local,233.7353889999993
com.ecffri.arrows,interstitial,INNERACTIVE_DIRECT,Games: Puzzle,233.67502199999888
com.netshort.abroad,interstitial,MINTEGRAL,Games: Casual,233.64087800000033
ball.sort.puzzle.color.sorting.bubble.games,interstitial,APPODEAL,Finance,233.6167030000001
com.sec.android.app.samsungapps,interstitial,SAMSUNG,Games: Card,233.41553399999648
319881193,native,VERVE,Utilities,233.21715100000017
6747875092,native,INNERACTIVE_DIRECT,Sports,233.19773799999487
com.weaver.app.prod,interstitial,INNERACTIVE_DIRECT,Sports,233.16180700000106
395979574,banner,DOUBLECLICK,Sports,232.8677029999914
6451208928,banner,VUNGLE,Finance,232.7775939999977
1407852246,banner,VERVE,Lifestyle,232.7539540000018
6504849169,banner,UNITY,Social Networking,232.31949399999596
6446005634,interstitial,UNITY,Games,232.13170999999994
com.truecaller,native,INNERACTIVE_DIRECT,Travel & Local,232.0702859999992
puzzle.yarn.fever.unravel.puzzle,interstitial,INNERACTIVE_DIRECT,Travel & Local,231.99670199999989
6465991018,interstitial,CHARTBOOST,Finance,231.7798710000004
597088068,interstitial,INNERACTIVE_DIRECT,Photo & Video,231.71659200000042
com.vincentb.MobControl,interstitial,UNITY,Games: Puzzle,231.68813699999987
com.callapp.contacts,banner,INMOBI,Finance,231.14556500000018
com.truecaller,native,VERVE,Shopping,231.07470499999997
solitaire.patience.card.games.klondike.free,interstitial,PANGLE,Social,230.75558700000008
6747875092,banner,UNITY,Shopping,230.43264500000294
6504849169,native,VUNGLE,Games,230.25911799999292
com.pixel.art.coloring.color.number,native,INNERACTIVE_DIRECT,Finance,230.19626700001095
1445472541,interstitial,UNITY,Sports,229.91561300000083
com.dubox.drive,native,INMOBI,Food & Drink,229.79168900001028
ball.sort.puzzle.color.sorting.bubble.games,interstitial,DOUBLECLICK,Social,229.68866599999905
com.sec.android.app.samsungapps,interstitial,SAMSUNG,Finance,229.5979560000059
com.ecffri.arrows,interstitial,MINTEGRAL,Food & Drink,229.38502999999923
319881193,interstitial,UNITY,Food & Drink,229.35590999999954
1212951043,native,INMOBI,Shopping,228.5498239999999
com.Hadiz.Holeucaneat,interstitial,MINTEGRAL,Games: Strategy,228.48810700000186
video.downloader.videodownloader,interstitial,INMOBI,Games: Adventure,228.13283999996793
1407852246,banner,MINTEGRAL,Sports,228.0538870000004
6754384144,interstitial,VUNGLE,Social Networking,227.93022599999918
com.goldendragon.luckyblessing,interstitial,INNERACTIVE_DIRECT,Finance,227.45155199999985
1584596271,banner,MINTEGRAL,Games,227.3772270000058
video.downloader.videodownloader,interstitial,VUNGLE,Games: Casual,227.3159950000013
6504849169,banner,UNITY,Finance,227.1040380000032
498477945,mrec,VUNGLE,Social Networking,227.0865989999901
6451208928,banner,MINTEGRAL,Finance,226.81537700000058
com.netshort.abroad,interstitial,INNERACTIVE_DIRECT,Games: Adventure,226.66478299999793
sorting.games.goods.sort.triple.match3d.puzzle.stuff,native,VERVE,Business,226.47856799999815
1589762792,interstitial,APPODEAL,Shopping,226.430261
1544750895,interstitial,INNERACTIVE_DIRECT,Shopping,226.28418599999966
6747875092,banner,UNITY,Social Networking,226.09850699999743
6471572249,banner,APPLOVIN,Sports,226.05926099999482
1584596271,interstitial,UNITY,Finance,225.97093599999985
com.pixel.art.coloring.color.number,native,INMOBI,Games: Puzzle,225.93208799999897
solitaire.patience.card.games.klondike.free,interstitial,PANGLE,Finance,225.77970200000067
1212951043,interstitial,APPODEAL,Finance,225.55124800000044
319881193,interstitial,IRONSOURCE,Travel,225.36879800001591
6444946155,interstitial,IRONSOURCE,Finance,225.20913800000065
com.michatapp.im,interstitial,PANGLE,Video Players & Editors,225.05738699999984
com.easybrain.sudoku.android,interstitial,VERVE,Business,225.04398900000083
1407852246,banner,APPODEAL,Utilities,224.9743469999996
6747875092,banner,APPODEAL,Entertainment,224.96893099999815
6747875092,banner,UNITY,Entertainment,224.95989599999652
6451208928,native,VUNGLE,Entertainment,224.84109199999986
com.weaver.app.prod,interstitial,DOUBLECLICK,Shopping,224.68723700000098
com.dubox.drive,mrec,ZMATICOO,Communication,224.59447299998362
com.netshort.abroad,interstitial,INMOBI,Travel & Local,224.32735400000035
com.ecffri.arrows,interstitial,INNERACTIVE_DIRECT,Food & Drink,224.31878199999943
com.playit.videoplayer,mrec,DOUBLECLICK,Finance,224.30554299999818
sorting.games.goods.sort.triple.match3d.puzzle.stuff,interstitial,PANGLE,Finance,224.23124600000057
com.callapp.contacts,banner,MINTEGRAL,Sports,224.20680199999705
921765888,interstitial,UNITY,Entertainment,224.16402099999968
com.callapp.contacts,native,VUNGLE,Business,224.1314019999991
com.dubox.drive,interstitial,INMOBI,Shopping,223.77723500000056
1544750895,interstitial,VUNGLE,Book,223.7737939999998
com.pixel.art.coloring.color.number,native,INMOBI,Games: Board,223.67708300000308
com.sled.surfers.game,interstitial,MINTEGRAL,Travel & Local,223.57280799999793
319881193,native,APPODEAL,Social Networking,223.35244800000459
1407852246,banner,MINTEGRAL,Shopping,223.343718
1498889847,interstitial,INMOBI,Entertainment,223.28549699999368
com.storymatrix.drama,interstitial,MINTEGRAL,Business,223.1995009999994
921765888,native,INNERACTIVE_DIRECT,Entertainment,223.18251300001083
com.naver.linewebtoon,interstitial,APPODEAL,Games: Board,222.90807799999976
6759763476,interstitial,INMOBI,Travel,222.84980900000002
com.ludo.king,interstitial,INNERACTIVE_DIRECT,Business,222.7797239999994
1584596271,banner,INMOBI,Games,222.7526940000052
com.Hadiz.Holeucaneat,interstitial,UNITY,Games: Card,222.4669279999989
ball.sort.puzzle.color.sorting.bubble.games,interstitial,APPODEAL,Games: Casual,222.39663800000017
jigsaw.puzzle.game.banana,interstitial,MINTEGRAL,Games: Casual,222.3010380000007
com.callapp.contacts,native,INMOBI,Utility,222.10597000002457
1544750895,interstitial,INNERACTIVE_DIRECT,Health & Fitness,222.0458299999999
com.easybrain.sudoku.android,banner,A9TAM,Games: Word,221.89601400000055
com.ecffri.arrows,interstitial,INNERACTIVE_DIRECT,Games: Action,221.72707800000006
6504849169,interstitial,IRONSOURCE,Games,221.56720999999925
com.loomgames.pixelflow,interstitial,MINTEGRAL,Food & Drink,221.48402699999968
com.sled.surfers.game,interstitial,INMOBI,Finance,220.96210399999975
1509453185,interstitial,INMOBI,Travel,220.76920200000086
com.storymatrix.drama,interstitial,UNITY,Social,220.71175499999873
com.truecaller,banner,A9TAM,Games: Adventure,220.2637819999802
1589762792,native,VERVE,Sports,219.8315070000026
993090598,banner,INNERACTIVE_DIRECT,Social Networking,219.54846099999668
com.vincentb.MobControl,interstitial,VUNGLE,Games: Board,219.42030200000082
993090598,banner,DOUBLECLICK,Finance,219.39155999999707
319881193,banner,VERVE,Lifestyle,219.0365389999991
6504849169,native,INMOBI,Entertainment,218.78542100000016
solitaire.patience.card.games.klondike.free,interstitial,MINTEGRAL,Business,218.5986940000002
6747875092,native,INNERACTIVE_DIRECT,Shopping,218.44470600000358
com.loomgames.pixelflow,interstitial,INMOBI,Games: Casual,218.4252730000003
com.michatapp.im,interstitial,MINTEGRAL,Games: Casino,218.3219180000002
1544750895,banner,APPODEAL,Navigation,218.14352200000587
6754384144,interstitial,APPLOVIN,Social Networking,218.10809200000008
1584596271,native,INMOBI,Sports,218.08005600000038
com.ludo.king,banner,MINTEGRAL,Finance,218.0774389999994
com.easybrain.sudoku.android,interstitial,VERVE,Shopping,218.06821500000083
1073936461,interstitial,INNERACTIVE_DIRECT,Entertainment,218.02851600000176
com.ecffri.arrows,interstitial,VUNGLE,Food & Drink,217.8050759999986
6759763476,interstitial,INMOBI,Photo & Video,217.80362199999942
840919914,native,INMOBI,Sports,217.72244799999942
512939461,banner,APPODEAL,Games,217.7204500000001
com.pixel.art.coloring.color.number,interstitial,MINTEGRAL,Games: Casual,217.60422600000024
video.downloader.videodownloader,interstitial,INMOBI,Maps & Navigation,217.39177599999974
com.hotmini.drama.hot,interstitial,INNERACTIVE_DIRECT,Games: Casino,217.3774909999997
com.naver.linewebtoon,interstitial,CRITEO,Sports,217.3512370000012
6465991018,native,MINTEGRAL,Sports,217.30349599999917
com.Gamnest.CandyRace,interstitial,VUNGLE,Games: Board,217.26623299999972
1562817072,interstitial,UNITY,Sports,217.20023300000045
com.mobilityware.spider,interstitial,VUNGLE,Entertainment,217.03688699999879
com.weaver.app.prod,interstitial,UNITY,Shopping,216.98820799999748
com.netshort.abroad,interstitial,UNITY,Social,216.94417599999866
com.naver.linewebtoon,interstitial,VUNGLE,Finance,216.82393299999825
651510680,banner,INMOBI,Games,216.39799200000476
com.truecaller,native,INMOBI,Entertainment,216.11997500000376
1407852246,interstitial,APPODEAL,Food & Drink,215.9285609999994
6465991018,native,DOUBLECLICK,Sports,215.8112689999948
1407852246,native,BIGO,Games,215.75566099999898
sorting.games.goods.sort.triple.match3d.puzzle.stuff,interstitial,APPODEAL,Social,215.75135099999983
1407852246,banner,APPODEAL,Lifestyle,215.74345900000213
water.sort.puzzle.game.color.sorting.free,interstitial,APPODEAL,Social,215.63661399999987
840919914,banner,DOUBLECLICK,Sports,215.57778599999168
921765888,interstitial,INMOBI,Entertainment,215.54618300000033
498477945,interstitial,DOUBLECLICK,Finance,215.50364799999954
com.playit.videoplayer,interstitial,VUNGLE,Games: Action,215.4369910000101
com.miui.player,interstitial,XIAOMI,Games: Casino,215.4006319999997
com.naver.linewebtoon,interstitial,CRITEO,Games: Card,214.99978600000327
395979574,native,VERVE,Games,214.99092399999938
1407852246,native,VUNGLE,Sports,214.9672789999956
651510680,native,CHARTBOOST,Sports,214.9133430000067
ball.sort.puzzle.color.sorting.bubble.games,native,VERVE,Games: Board,214.8555269999942
319881193,mrec,INNERACTIVE_DIRECT,Finance,214.76387899999773
1544750895,banner,INMOBI,Navigation,214.7423780000033
com.michatapp.im,interstitial,DOUBLECLICK,Social,214.32694999999612
com.callapp.contacts,banner,A9TAM,Games: Adventure,214.07003299995708
com.pixel.art.coloring.color.number,interstitial,VUNGLE,Games: Card,213.94484799999952
597088068,mrec,CRITEO,Games,213.68617199999866
1407852246,banner,MINTEGRAL,Entertainment,213.5980560000019
1584596271,interstitial,VERVE,Finance,213.56026900000043
395979574,native,INNERACTIVE_DIRECT,Lifestyle,213.52556400001882
com.truecaller,interstitial,INMOBI,Sports,213.48222300000083
1080465358,banner,VUNGLE,Social Networking,213.45591900000892
com.fc.goods.sort.matching.puzzle.triplemaster,interstitial,INNERACTIVE_DIRECT,Business,213.40715499999962
319881193,banner,VUNGLE,Shopping,213.294528000016
6451208928,native,VUNGLE,Lifestyle,212.99449899999993
com.storymatrix.drama,interstitial,MINTEGRAL,Finance,212.9313600000004
com.sled.surfers.game,interstitial,VUNGLE,Games: Adventure,212.84490400000024
1407852246,banner,A9TAM,Shopping,212.72411100001506
ball.sort.puzzle.color.sorting.bubble.games,native,INNERACTIVE_DIRECT,Games: Board,212.6639280000058
6478063606,interstitial,UNITY,Photo & Video,212.61169799999857
com.mobilityware.spider,interstitial,VUNGLE,Games: Card,212.41523299999662
com.miniclip.carrom,interstitial,IRONSOURCE,Games: Card,212.29650999999976
319881193,banner,VUNGLE,Navigation,212.25132100000062
video.downloader.videodownloader,interstitial,VUNGLE,Sports,212.21219900000006
6444946155,interstitial,BIGO,Games,212.11338400000017
com.domobile.applockwatcher,interstitial,INMOBI,Entertainment,212.10016800000028
com.lemon.lvoverseas,interstitial,VUNGLE,Maps & Navigation,211.99722000000008
water.sort.puzzle.game.color.sorting.free,interstitial,VUNGLE,Games: Board,211.91798999999966
6465991018,interstitial,DOUBLECLICK,Finance,211.6202400000005
1544750895,banner,INMOBI,Sports,211.45678300000017
1544750895,banner,UNITY,Utilities,211.2731880000113
com.sec.android.app.samsungapps,interstitial,SAMSUNG,Games: Role Playing,211.04264000000038
com.goldendragon.luckyblessing,interstitial,MINTEGRAL,Finance,211.01151000000087
com.netshort.abroad,interstitial,APPLOVIN,Finance,210.9090310000001
6747875092,native,INMOBI,Social Networking,210.63806699999475
com.pixel.art.coloring.color.number,interstitial,MINTEGRAL,Games: Casino,210.55741199999986
com.pixel.art.coloring.color.number,banner,A9TAM,Finance,210.53357400000127
1584596271,banner,APPLOVIN,Games,210.49456299999707
319881193,mrec,INNERACTIVE_DIRECT,Sports,210.46476900000079
6471572249,banner,DOUBLECLICK,Sports,210.4353789999852
com.miui.global.packageinstaller,interstitial,XIAOMI,Travel & Local,210.42418499999934
1080465358,native,VUNGLE,Health & Fitness,210.42011200002958
com.callapp.contacts,mrec,MINTEGRAL,Finance,210.4105480000017
com.dubox.drive,native,INMOBI,Games: Board,210.36939000000308
921765888,interstitial,INNERACTIVE_DIRECT,Travel,210.24907400000004
319881193,native,VUNGLE,Utilities,210.12523000000206
com.mobilityware.spider,interstitial,APPODEAL,Games: Card,209.71547300000123
sorting.games.goods.sort.triple.match3d.puzzle.stuff,native,INNERACTIVE_DIRECT,Games: Board,209.69936900000187
com.sec.android.app.samsungapps,interstitial,SAMSUNG,Shopping,209.50715999999704
6471572249,interstitial,APPODEAL,Food & Drink,209.34036699999956
6451208928,interstitial,APPODEAL,Entertainment,209.30793099999963
com.truecaller,native,INMOBI,Social,208.68062100000623
6742221896,banner,APPLOVIN,Sports,208.62091099999466
com.Gamnest.CandyRace,interstitial,PANGLE,Social,208.4968529999998
free.vpn.unblock.proxy.turbovpn,interstitial,INMOBI,Sports,208.43946400000058
com.dubox.drive,interstitial,ZMATICOO,Entertainment,208.38584999999796
6754384144,interstitial,UNITY,Entertainment,208.34785300000019
com.dubox.drive,native,DOUBLECLICK,Social,208.31610799999896
1502447854,mrec,A9TAM,Games,208.12043400000164
6747875092,native,VERVE,Entertainment,208.03358300000258
6742221896,interstitial,INNERACTIVE_DIRECT,Sports,208.02962500000066
6446005634,interstitial,VUNGLE,Shopping,208.02785600000024
6755183085,interstitial,INMOBI,Photo & Video,207.97188100000056
free.vpn.unblock.proxy.turbovpn,interstitial,INMOBI,Shopping,207.68236300000052
com.vincentb.MobControl,interstitial,APPODEAL,Games: Board,207.65419999999924
com.miui.global.packageinstaller,mrec,XIAOMI,Games: Adventure,207.56658100000084
com.goldendragon.luckyblessing,interstitial,MINTEGRAL,Business,207.49204999999992
com.sled.surfers.game,interstitial,APPLOVIN,Games: Casino,207.478704
