pub_account,pub_account_id,region,am_name,pub_app,pub_app_id,pub_market_id,pub_daily_spend,level,block_type,block_value,adv_title,network_share,adv_daily_spend,est_uplift_daily
Wooga,561e8d936b8d90f61a00059f,EMEA,Hadil Salameh,June's Journey (Android),593fb6656eaa535318001c43,net.wooga.junes_journey_hidden_object_mystery_game,531.9518,app,market id,com.chato.amigo,Chato - Video Chat & Have Fun,0.00019652,877.5659,0.1045
Zynga,56c3a378adccd1cb7e00000a,Americas,Lisa Tolentino,Solitaire,594b076f74ab6c6835001467,593715088,871.772,app,market id,359917414,Solitaire,0.00011959,534.0349,0.1043
MadBox,5b5ec3e8337f272131edc824,EMEA,Hadil Salameh,Pocket Champs (Android),60ccb4ca950f6127ef6c8e16,com.pocketchamps.game,532.2222,app,market id,com.xparty.androidapp,Xena - Group Voice Party,0.00019582,874.4633,0.1042
Zynga,56c3a378adccd1cb7e00000a,Americas,Lisa Tolentino,Poker,650343fb60aebaee1ce34ae1,354902315,660.2342,app,market id,6446482475,Solitaire Smash: Real Cash!,0.00015783,704.8084,0.1042
Samsung Electronics,677bd16443e94a0011b752b2,Americas,Jack Dove,Samsung News,6837c96a71e5cc220d1c9a48,com.samsung.android.app.spage,665.2748,app,domain,gdsgog.xyz,,0.00015668,699.6559,0.1042
Wooga,561e8d936b8d90f61a00059f,EMEA,Hadil Salameh,June's Journey (Android),593fb6656eaa535318001c43,net.wooga.junes_journey_hidden_object_mystery_game,531.9518,app,market id,com.xparty.androidapp,Xena - Group Voice Party,0.00019582,874.4633,0.1042
Teamsnap,69834b2ea3ac73e99b7077db,Americas,Matthew Hong,,,,511.7224,account,domain,huuuge.com,,0.00020342,908.3799,0.1041
AppQuantum,5c6a96f373ca3d6bbe3fff38,EMEA,Kseniia Fesenko,Gold and Goblins: Idle Merger & Mining Simulator(android),6149cce5646a75dcf790f424,com.redcell.goldandgoblins,736.7819,app,market id,com.gof.global,Whiteout Survival,0.00014129,630.9635,0.1041
Ilyon Dynamics,56cb43391ba696884900000a,EMEA,Louis Wallworth,net.master.triple.3d.find_i_1620,620bb0080b6dd752967c9f48,1607122287,573.5822,app,market id,6446005634,Hunting Sniper,0.00018157,810.8069,0.1041
jiayou,606c7bac7a37680015801ad8,APAC,Sunton Sun,Block Blast! VN-iOS,694b60ccde78228fcc078c09,6757412443,753.3556,app,market id,1609578715,BetMGM - Sportsbook & Casino,0.00013811,616.768,0.104
jiayou,606c7bac7a37680015801ad8,APAC,Sunton Sun,Block Blast! VN-iOS,694b60ccde78228fcc078c09,6757412443,753.3556,app,market id,1518452187,PlayUZU - Cassino,0.00013781,615.4272,0.1038
Teamsnap,69834b2ea3ac73e99b7077db,Americas,Matthew Hong,,,,511.7224,account,market id,878577184,SHEIN - Shopping Online,0.00020161,900.2963,0.1032
jiayou,606c7bac7a37680015801ad8,APAC,Sunton Sun,Block Blast! VN-iOS,694b60ccde78228fcc078c09,6757412443,753.3556,app,market id,1487771226,BacanaPlay,0.00013704,611.9733,0.1032
Rovio,561e8d946b8d90f61a002087,EMEA,Dina Eraksan,Angry Birds Dream Blast (Spender),651283dcb30c764e0a120808,1432579280,611.8371,app,domain,pangugameglobal.com,,0.00016847,752.3314,0.1031
HEARTSNET PTE LTD,6943c0c727e1a44402a2712f,APAC,Sunton Sun,Click X iOS,69fae486650039032ad49502,6754443738,517.6165,app,market id,6751533084,Solitaire Classic - 2026,0.00019893,888.3526,0.103
AppQuantum,5c6a96f373ca3d6bbe3fff38,EMEA,Kseniia Fesenko,,,,736.7819,account,market id,1668656321,Jackpot Friends™-Slots Casino,0.00013954,623.1438,0.1028
AmberMobile Limited,5fc0a33dcb32b5001563f9dc,APAC,Ronald Long,Nostal Solitaire iOS,65607dea1df3e90d79a94614,6473000893,672.8825,app,market id,6450958246,Solitaire Classic Klondike2025,0.00015269,681.8768,0.1027
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Solitaire Spider GP,5ebc16f75ebede000128445b,com.easybrain.spider.solitaire,513.6172,app,market id,com.g5e.hiddencity.android,Hidden City: Hidden Object,0.00019982,892.344,0.1026
Teamsnap,69834b2ea3ac73e99b7077db,Americas,Matthew Hong,,,,511.7224,account,domain,wedobest.com.cn,,0.00020013,893.6961,0.1024
Brainmobi Technologies,6486da2ba6bfa20014cb5d31,,Sales Ops,,,,520.5287,account,market id,com.chato.amigo,Chato - Video Chat & Have Fun,0.00019652,877.5659,0.1023
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Solitaire - The #1 Card Game,6526703e4168a1c19383dcff,1578681725,719.1781,app,market id,6758132826,Solitaire Pocket: Quick Play,0.00014218,634.9228,0.1023
Playsimple Games,568b8cb3bb2089a80600000a,Americas,Rutvij Jadav,Word Connect Association,688a44bfb59f5ddbdc824655,6747810901,826.3524,app,market id,395505438,Ladbrokes Sports Betting App,0.00012375,552.6088,0.1023
IP Timoshkov,561e8d936b8d90f61a0013cf,,Sales Ops,,,,655.6076,account,domain,play.google.com,,0.00015589,696.1453,0.1022
AnyMind Group,60c71d9d6b22ac0017d0bca4,APAC,Nam Trinh,,,,570.8736,account,market id,6445905219,DramaBox - Stream Drama Shorts,0.00017883,798.5746,0.1021
jiayou,606c7bac7a37680015801ad8,APAC,Sunton Sun,Block Blast! VN-GP,694b63c5dd28ef10e371e830,com.blockblast.vn,880.4887,app,market id,com.playtika.wsop.gp,WSOP Poker: Texas Holdem Game,0.00011585,517.3357,0.102
Puzzle1Studio,5d130cdf37472100170775e1,APAC,Ives Cui,,,,679.9213,account,market id,1430875409,BetMGM - Sportsbook & Casino,0.00015009,670.2495,0.102
Wooga,561e8d936b8d90f61a00059f,EMEA,Hadil Salameh,June's Journey (iOS),593fb6104e118dfd71002055,1200391796,620.7672,app,market id,566325832,Trading 212,0.00016416,733.0749,0.1019
Zynga,56c3a378adccd1cb7e00000a,Americas,Lisa Tolentino,Empires & Puzzles,64a73307830ec394da009431,1117841866,566.7619,app,market id,1608987929,Triumph: Play for Cash,0.00017985,803.1647,0.1019
Rovio,561e8d946b8d90f61a002087,EMEA,Dina Eraksan,Angry Birds Dream Blast (Spender),651283dcb30c764e0a120808,1432579280,611.8371,app,market id,1138264921,Match Masters,0.00016654,743.6977,0.1019
Ketchapp,561e8d956b8d90f61a0030cf,EMEA,Hadil Salameh,,,,517.3778,account,market id,com.chato.amigo,Chato - Video Chat & Have Fun,0.00019652,877.5659,0.1017
Rounds,65e71ba517069f0011a36cfa,EMEA,Tori Edwards,,,,519.8101,account,market id,1578212119,Jackpot Master™ Slots-Casino,0.0001956,873.4699,0.1017
Ilyon Dynamics,56cb43391ba696884900000a,EMEA,Louis Wallworth,net.master.triple.3d.find_i_1620,620bb0080b6dd752967c9f48,1607122287,573.5822,app,market id,1277029359,Chapters: Interactive Stories,0.00017679,789.4703,0.1014
Ilyon Dynamics,56cb43391ba696884900000a,EMEA,Louis Wallworth,com.ilyondynamics.bubbleShooterClassic_i_1666,5798689ea5a73f5568000012,604044220,570.02,app,market id,1277029359,Chapters: Interactive Stories,0.00017679,789.4703,0.1008
SPARK STAR LIMITED,65b10d6ad5f847001168a1ea,EMEA,Dumitru Cazacu,,,,500.5684,account,market id,1452906710,Wizz App - chat now,0.00020127,898.819,0.1008
SmartNews,67d0848db62d6b0011ccb35e,Americas,Lisa Tolentino,SmartNews for docomo,69680f5935536525d31e36b2,com.nttdocomo.android.mymagazine,802.949,app,domain,lazada.com.ph,,0.00012555,560.66,0.1008
Wooga,561e8d936b8d90f61a00059f,EMEA,Hadil Salameh,June's Journey (iOS),593fb6104e118dfd71002055,1200391796,620.7672,app,market id,1637363937,8 Ball Strike: Win Real Cash,0.0001622,724.327,0.1007
Teamsnap,69834b2ea3ac73e99b7077db,Americas,Matthew Hong,,,,511.7224,account,domain,fashionnova.com,,0.00019668,878.3201,0.1006
"Magic Tavern, Inc.",612549a07d54b700104c6ae3,APAC,Harper Zhang,Project Makeover,61255f5005522425917c9138,1483058899,602.1183,app,market id,1138264921,Match Masters,0.00016654,743.6977,0.1003
jiayou,606c7bac7a37680015801ad8,APAC,Sunton Sun,Block Blast! VN-GP,694b63c5dd28ef10e371e830,com.blockblast.vn,880.4887,app,market id,com.platogo.pmp,Slotpark Casino Slots Games,0.00011355,507.0571,0.1
HEYTAP PTE LTD,69539cc1215711e3530d17f8,APAC,Sunton Sun,海外全搜,69cb38b78a916d2a3115581c,com.oppo.quicksearchbox,633.0199,app,market id,com.g7g7.g7g7,,0.0001578,704.6609,0.0999
ADONE PTE. LTD.,6140b93df325530017ebcca3,APAC,Nam Trinh,,,,575.0241,account,market id,959841113,Shopee 8.8 Merdeka Sale,0.00017363,775.3601,0.0998
AppQuantum,5c6a96f373ca3d6bbe3fff38,EMEA,Kseniia Fesenko,,,,736.7819,account,market id,1500360633,XTrend Speed Trading,0.00013531,604.2282,0.0997
Rovio,561e8d946b8d90f61a002087,EMEA,Dina Eraksan,Angry Birds Dream Blast (Spender),651283dcb30c764e0a120808,1432579280,611.8371,app,market id,6738109752,Tiles Survive!,0.0001624,725.2328,0.0994
"Magic Tavern, Inc.",612549a07d54b700104c6ae3,APAC,Harper Zhang,Project Makeover,61255f5005522425917c9138,1483058899,602.1183,app,market id,664575829,Fishdom,0.00016516,737.5658,0.0994
Teamsnap,69834b2ea3ac73e99b7077db,Americas,Matthew Hong,,,,511.7224,account,domain,ciciai.com,,0.00019413,866.9275,0.0993
Rovio,561e8d946b8d90f61a002087,EMEA,Dina Eraksan,Angry Birds Dream Blast (Spender),651283dcb30c764e0a120808,1432579280,611.8371,app,market id,1637363937,8 Ball Strike: Win Real Cash,0.0001622,724.327,0.0992
LinQ inc,680b0906f615890011048c59,APAC,Ives Cui,whoo,680c5cfd2568b8f33495d0e2,6444837964,564.4588,app,domain,konami.com,,0.00017552,783.8102,0.0991
Samsung Electronics,677bd16443e94a0011b752b2,Americas,Jack Dove,Samsung News,6837c96a71e5cc220d1c9a48,com.samsung.android.app.spage,665.2748,app,market id,com.vitoma.spinjoy,,0.00014898,665.2948,0.0991
Samsung Electronics,677bd16443e94a0011b752b2,Americas,Jack Dove,Samsung News,6837c96a71e5cc220d1c9a48,com.samsung.android.app.spage,665.2748,app,market id,com.x8.games,,0.00014877,664.3301,0.099
SPARK STAR LIMITED,65b10d6ad5f847001168a1ea,EMEA,Dumitru Cazacu,,,,500.5684,account,market id,com.chato.amigo,Chato - Video Chat & Have Fun,0.00019652,877.5659,0.0984
jiayou,606c7bac7a37680015801ad8,APAC,Sunton Sun,Block Blast! VN-iOS,694b60ccde78228fcc078c09,6757412443,753.3556,app,market id,944158857,Scatter Slots - Slot Machines,0.00013052,582.8602,0.0983
Zynga,56c3a378adccd1cb7e00000a,Americas,Lisa Tolentino,Poker,650343fb60aebaee1ce34ae1,354902315,660.2342,app,market id,1185471708,bwin Casino: Ruleta y Slots,0.00014851,663.1941,0.0981
SPARK STAR LIMITED,65b10d6ad5f847001168a1ea,EMEA,Dumitru Cazacu,,,,500.5684,account,market id,com.xparty.androidapp,Xena - Group Voice Party,0.00019582,874.4633,0.098
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Solitaire Android,5e0b2841a36fdd0017617ba5,beetles.puzzle.solitaire,629.7253,app,domain,tripledotstudios.com,,0.00015561,694.8972,0.098
Zynga,56c3a378adccd1cb7e00000a,Americas,Lisa Tolentino,Empires & Puzzles,64a73307830ec394da009431,1117841866,566.7619,app,market id,1371565796,RAID: Shadow Legends,0.00017248,770.2289,0.0978
jiayou,606c7bac7a37680015801ad8,APAC,Sunton Sun,Block Blast! VN-iOS,694b60ccde78228fcc078c09,6757412443,753.3556,app,market id,1474057957,Lottoland UK: Casino & Lottery,0.00012975,579.4329,0.0978
Rovio,561e8d946b8d90f61a002087,EMEA,Dina Eraksan,Angry Birds Dream Blast (Spender),651283dcb30c764e0a120808,1432579280,611.8371,app,market id,6449243946,Snake Clash!,0.0001597,713.1784,0.0977
Zynga,56c3a378adccd1cb7e00000a,Americas,Lisa Tolentino,Poker,650343fb60aebaee1ce34ae1,354902315,660.2342,app,market id,6503213684,Stake - Real Money Casino,0.00014761,659.1638,0.0975
jiayou,606c7bac7a37680015801ad8,APAC,Sunton Sun,Block Blast! VN-iOS,694b60ccde78228fcc078c09,6757412443,753.3556,app,market id,497361777,PokerStars: Online Poker Games,0.00012935,577.637,0.0974
Wooga,561e8d936b8d90f61a00059f,EMEA,Hadil Salameh,June's Journey (iOS),593fb6104e118dfd71002055,1200391796,620.7672,app,market id,1504038308,SportyBet: Sports Betting,0.00015664,699.5078,0.0972
Zynga,56c3a378adccd1cb7e00000a,Americas,Lisa Tolentino,Harry Potter,5ea35bf014514a0001c0cd9e,com.zynga.pottermatch,665.7495,app,market id,com.c6bank.app,"C6 Bank: Cartão, Conta e Mais!",0.00014575,650.8644,0.097
Teamsnap,69834b2ea3ac73e99b7077db,Americas,Matthew Hong,,,,511.7224,account,domain,com.tigo,,0.00018952,846.3259,0.097
Wooga,561e8d936b8d90f61a00059f,EMEA,Hadil Salameh,June's Journey (iOS),593fb6104e118dfd71002055,1200391796,620.7672,app,market id,642727743,DoubleU Casino™ - Vegas Slots,0.00015609,697.0228,0.0969
STARY PTE. LTD.,610a5420abaef100175b924d,APAC,Harper Zhang,,,,608.0752,account,market id,com.worldance.drama,Melolo - Short Dramas & Reels,0.00015906,710.315,0.0967
Severex,57c05f735b2bd4fa24000030,,Sales Ops,,,,595.6902,account,market id,1637363937,8 Ball Strike: Win Real Cash,0.0001622,724.327,0.0966
Teamsnap,69834b2ea3ac73e99b7077db,Americas,Matthew Hong,,,,511.7224,account,domain,newpub.co,,0.00018858,842.125,0.0965
Samsung Electronics,677bd16443e94a0011b752b2,Americas,Jack Dove,Samsung News,6837c96a71e5cc220d1c9a48,com.samsung.android.app.spage,665.2748,app,domain,caliente.com,,0.00014493,647.2028,0.0964
Teamsnap,69834b2ea3ac73e99b7077db,Americas,Matthew Hong,,,,511.7224,account,domain,com.diamonds,,0.00018829,840.8546,0.0964
Moon Active,561e8d966b8d90f61a0033c4,EMEA,Tori Edwards,Zen Match,606a4bfe98071b6c2e623c92,1560124228,815.1638,app,market id,1484468651,Dice Dreams™,0.00011765,525.3844,0.0959
Rovio,561e8d946b8d90f61a002087,EMEA,Dina Eraksan,Angry Birds Dream Blast (Spender),651283dcb30c764e0a120808,1432579280,611.8371,app,market id,6758508233,Mahjong Pocket: Calm Match,0.00015675,700.0053,0.0959
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,VitaSolitaire iOS,6482e37be6783160ceb11570,6446669987,615.8786,app,domain,tripledotstudios.com,,0.00015561,694.8972,0.0958
Teamsnap,69834b2ea3ac73e99b7077db,Americas,Matthew Hong,,,,511.7224,account,market id,com.betfanatics.casino,Fanatics Casino - Real Money,0.0001869,834.6262,0.0956
HEARTSNET PTE LTD,6943c0c727e1a44402a2712f,APAC,Sunton Sun,Click X iOS,69fae486650039032ad49502,6754443738,517.6165,app,market id,1523820531,Bingo Clash: Win Real Cash,0.00018367,820.2163,0.0951
Samsung Electronics,677bd16443e94a0011b752b2,Americas,Jack Dove,Samsung News,6837c96a71e5cc220d1c9a48,com.samsung.android.app.spage,665.2748,app,market id,com.voicemaker.android,SUGO：Voice Chat Party,0.00014281,637.7316,0.095
fluct,653b61bc1f514a0011d4160d,APAC,Nam Trinh,dポイントクラブ_iOS,65a7a3491112bfaba3854ea8,821434357,530.3941,app,market id,6445905219,DramaBox - Stream Drama Shorts,0.00017883,798.5746,0.0948
Puzzle1Studio,5d130cdf37472100170775e1,APAC,Ives Cui,,,,679.9213,account,domain,slotomania.com,,0.00013946,622.7624,0.0948
Samsung Electronics,677bd16443e94a0011b752b2,Americas,Jack Dove,Samsung News,6837c96a71e5cc220d1c9a48,com.samsung.android.app.spage,665.2748,app,market id,986383869,Gaminator Casino Slots & Games,0.0001424,635.8905,0.0947
Teamsnap,69834b2ea3ac73e99b7077db,Americas,Matthew Hong,,,,511.7224,account,domain,igs.com.tw,,0.00018451,823.9461,0.0944
Zynga,56c3a378adccd1cb7e00000a,Americas,Lisa Tolentino,Empires & Puzzles,64a73307830ec394da009431,1117841866,566.7619,app,market id,1138264921,Match Masters,0.00016654,743.6977,0.0944
HEYTAP PTE LTD,69539cc1215711e3530d17f8,APAC,Sunton Sun,海外全搜,69cb38b78a916d2a3115581c,com.oppo.quicksearchbox,633.0199,app,market id,com.x8.games,,0.00014877,664.3301,0.0942
jiayou,606c7bac7a37680015801ad8,APAC,Sunton Sun,Block Blast! VN-iOS,694b60ccde78228fcc078c09,6757412443,753.3556,app,market id,6615077767,Bingo Voyage: Live Bingo Games,0.00012492,557.8258,0.0941
Severex,57c05f735b2bd4fa24000030,,Sales Ops,,,,595.6902,account,market id,6446482475,Solitaire Smash: Real Cash!,0.00015783,704.8084,0.094
Zynga,56c3a378adccd1cb7e00000a,Americas,Lisa Tolentino,Poker,650343fb60aebaee1ce34ae1,354902315,660.2342,app,market id,986383869,Gaminator Casino Slots & Games,0.0001424,635.8905,0.094
HEARTSNET PTE LTD,6943c0c727e1a44402a2712f,APAC,Sunton Sun,Click X iOS,69fae486650039032ad49502,6754443738,517.6165,app,domain,playvalve.com,,0.00018146,810.3373,0.0939
Zynga,56c3a378adccd1cb7e00000a,Americas,Lisa Tolentino,Empires & Puzzles,64a73307830ec394da009431,1117841866,566.7619,app,market id,6741855114,empfohlen.de: Geld verdienen,0.00016561,739.5397,0.0939
IP Timoshkov,561e8d936b8d90f61a0013cf,,Sales Ops,,,,655.6076,account,market id,com.voicemaker.android,SUGO：Voice Chat Party,0.00014281,637.7316,0.0936
Puzzle1Studio,5d130cdf37472100170775e1,APAC,Ives Cui,,,,679.9213,account,market id,com.funtomic.matchmasters,Match Masters,0.00013745,613.7907,0.0935
ADONE PTE. LTD.,6140b93df325530017ebcca3,APAC,Nam Trinh,,,,575.0241,account,market id,959841854,Shopee PH: 8.8 Sale,0.0001623,724.7609,0.0933
Rounds,65e71ba517069f0011a36cfa,EMEA,Tori Edwards,,,,519.8101,account,market id,air.com.playtika.slotomania,Slotomania™ Slots Casino Games,0.00017954,801.7497,0.0933
Teamsnap,69834b2ea3ac73e99b7077db,Americas,Matthew Hong,,,,511.7224,account,domain,belbet.by,,0.00018207,813.0671,0.0932
Severex,57c05f735b2bd4fa24000030,,Sales Ops,,,,595.6902,account,market id,642727743,DoubleU Casino™ - Vegas Slots,0.00015609,697.0228,0.093
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,VitaSolitaire Android,6482e3ce2f5f1f435620fdaa,com.vitastudio.solitaire,512.6829,app,domain,playvalve.com,,0.00018146,810.3373,0.093
Teamsnap,69834b2ea3ac73e99b7077db,Americas,Matthew Hong,,,,511.7224,account,domain,playvalve.com,,0.00018146,810.3373,0.0929
Samsung Electronics,677bd16443e94a0011b752b2,Americas,Jack Dove,Samsung News,6837c96a71e5cc220d1c9a48,com.samsung.android.app.spage,665.2748,app,domain,slotomania.com,,0.00013946,622.7624,0.0928
Teamsnap,69834b2ea3ac73e99b7077db,Americas,Matthew Hong,,,,511.7224,account,domain,novig.com,,0.00018129,809.586,0.0928
Wooga,561e8d936b8d90f61a00059f,EMEA,Hadil Salameh,June's Journey (iOS),593fb6104e118dfd71002055,1200391796,620.7672,app,market id,1185471708,bwin Casino: Ruleta y Slots,0.00014851,663.1941,0.0922
Zynga,56c3a378adccd1cb7e00000a,Americas,Lisa Tolentino,Poker,650343fb60aebaee1ce34ae1,354902315,660.2342,app,market id,1668656321,Jackpot Friends™-Slots Casino,0.00013954,623.1438,0.0921
AppQuantum,5c6a96f373ca3d6bbe3fff38,EMEA,Kseniia Fesenko,,,,736.7819,account,market id,6615077767,Bingo Voyage: Live Bingo Games,0.00012492,557.8258,0.092
Rounds,65e71ba517069f0011a36cfa,EMEA,Tori Edwards,,,,519.8101,account,market id,co.aviagames.mtp.solitaire.samsung,,0.00017692,790.0695,0.092
Teamsnap,69834b2ea3ac73e99b7077db,Americas,Matthew Hong,,,,511.7224,account,market id,air.com.playtika.slotomania,Slotomania™ Slots Casino Games,0.00017954,801.7497,0.0919
Samsung Electronics,677bd16443e94a0011b752b2,Americas,Jack Dove,Samsung News,6837c96a71e5cc220d1c9a48,com.samsung.android.app.spage,665.2748,app,market id,com.playojo.www,PlayOJO Canada: Online Casino,0.00013777,615.2113,0.0917
Zynga,56c3a378adccd1cb7e00000a,Americas,Lisa Tolentino,Harry Potter,5ea35bf014514a0001c0cd9e,com.zynga.pottermatch,665.7495,app,market id,com.playojo.www,PlayOJO Canada: Online Casino,0.00013777,615.2113,0.0917
MadBox,5b5ec3e8337f272131edc824,EMEA,Hadil Salameh,Pocket Champs (Android),60ccb4ca950f6127ef6c8e16,com.pocketchamps.game,532.2222,app,market id,com.video.welive,WeLive - Video Chat&Meet,0.00017213,768.6852,0.0916
Zynga,56c3a378adccd1cb7e00000a,Americas,Lisa Tolentino,Harry Potter,5ea35bf014514a0001c0cd9e,com.zynga.pottermatch,665.7495,app,market id,com.funtomic.matchmasters,Match Masters,0.00013745,613.7907,0.0915
Rovio,561e8d946b8d90f61a002087,EMEA,Dina Eraksan,Angry Birds Dream Blast (Spender),651283dcb30c764e0a120808,1432579280,611.8371,app,domain,say.games,,0.00014954,667.7972,0.0915
Samsung Electronics,677bd16443e94a0011b752b2,Americas,Jack Dove,Samsung News,6837c96a71e5cc220d1c9a48,com.samsung.android.app.spage,665.2748,app,domain,goplaycom.com,,0.00013736,613.3972,0.0914
Rovio,561e8d946b8d90f61a002087,EMEA,Dina Eraksan,Angry Birds Dream Blast (Spender),651283dcb30c764e0a120808,1432579280,611.8371,app,market id,6759260202,"LETSGO: Rip Packs, Real Cards",0.00014901,665.412,0.0912
Teamsnap,69834b2ea3ac73e99b7077db,Americas,Matthew Hong,,,,511.7224,account,domain,coral.co.uk,,0.00017822,795.8614,0.0912
Activision Blizzard Media (King),622b9915ac4bf1001715b790,Americas,Kasey Geist,Pet Rescue Saga_iOS,632ccc760ca02c6344d51837,572821456,771.7297,app,market id,1635337354,Piggy Kingdom - Match 3 Games,0.00011755,524.9182,0.0907
Severex,57c05f735b2bd4fa24000030,,Sales Ops,,,,595.6902,account,market id,756857928,Borgata Casino - Real Money,0.00015209,679.157,0.0906
Samsung Electronics,677bd16443e94a0011b752b2,Americas,Jack Dove,Samsung News,6837c96a71e5cc220d1c9a48,com.samsung.android.app.spage,665.2748,app,market id,com.sportzino,Sportzino: Sportsbook & Casino,0.00013622,608.3112,0.0906
Ilyon Dynamics,56cb43391ba696884900000a,EMEA,Louis Wallworth,net.master.triple.3d.find_i_1620,620bb0080b6dd752967c9f48,1607122287,573.5822,app,market id,6446482475,Solitaire Smash: Real Cash!,0.00015783,704.8084,0.0905
Moon Active,561e8d966b8d90f61a0033c4,EMEA,Tori Edwards,Merge Hotel Empire－Design Game,689afad70703f1332b3e799f,1577970257,765.5071,app,market id,1484468651,Dice Dreams™,0.00011765,525.3844,0.0901
Zynga,56c3a378adccd1cb7e00000a,Americas,Lisa Tolentino,Harry Potter,5ea35bf014514a0001c0cd9e,com.zynga.pottermatch,665.7495,app,domain,chumbacasino.com,,0.00013536,604.4526,0.0901
Samsung Electronics,677bd16443e94a0011b752b2,Americas,Jack Dove,Samsung News,6837c96a71e5cc220d1c9a48,com.samsung.android.app.spage,665.2748,app,domain,chumbacasino.com,,0.00013536,604.4526,0.09
ADONE PTE. LTD.,6140b93df325530017ebcca3,APAC,Nam Trinh,,,,575.0241,account,market id,642727743,DoubleU Casino™ - Vegas Slots,0.00015609,697.0228,0.0898
