pub_account,pub_account_id,region,am_name,pub_app,pub_app_id,pub_market_id,pub_daily_spend,exempted_domain,domain,rtb_account_id,country,combo_daily_spend,network_share,est_uplift_daily,exempted_route_count,reference_route_count
INJOY TECHNOLOGY PTE.LTD.,5f687c6436ca1e0016d5fd6d,APAC,Seven Tu,Shareit Android,64f7008818744ab0e0841919,com.lenovo.anyshare.gps,6390.6848,googll.store,googll.store,5f6413c9612b1a0015099993,PH,573.3343,0.00012839,0.8205,0,11
Voodoo,56d55c72562b9c353800000d,EMEA,Hadil Salameh,Epic Plane Evolution,66b0c2e2e33c9a548741f773,6504122823,936.4398,draftkings.com,draftkings.com,602442ef9f0893001526406b,US,3909.9895,0.00087557,0.8199,4,5
Mattel163 Limited,5b0fc58f19829714e5ad0d2f,APAC,Aria Gao,UNO!™,5b14f1027ea39141340a6ada,1344700142,2895.2487,casino.draftkings.com,casino.draftkings.com,602442ef9f0893001526406b,US,1260.4014,0.00028224,0.8172,1,3
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,ZenWord iOS,641bbdc51e0260737618e232,1660171117,6353.112,googll.store,googll.store,5f6413c9612b1a0015099993,PH,573.3343,0.00012839,0.8157,0,11
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Crossword Master IOS,66b372f5e33c9a548741ff37,6547858927,4410.9121,googll.store,googll.store,5f6413c9612b1a0015099993,DZ,822.4948,0.00018418,0.8124,0,11
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Crossword Master IOS,66b372f5e33c9a548741ff37,6547858927,4410.9121,googll.store,googll.store,5f6413c9612b1a0015099993,NP,821.8385,0.00018404,0.8118,0,11
Playsimple Games,568b8cb3bb2089a80600000a,Americas,Rutvij Jadav,Daily Themed Crossword - A Fun crossword Android,5af5545d8e03cf7acee13a66,in.crossy.daily_crossword,926.4727,draftkings.com,draftkings.com,602442ef9f0893001526406b,US,3909.9895,0.00087557,0.8112,4,5
BeSoccer,680748860437920011951532,EMEA,Louis Wallworth,BeSoccer,6807543f9e0c8ad76e7f0c01,com.resultadosfutbol.mobile,4219.8855,prizepicks.com,prizepicks.com,5bc0e10e25c7d7796ebe8fc0,US,854.5904,0.00019137,0.8076,1,2
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Crossword Master IOS,66b372f5e33c9a548741ff37,6547858927,4410.9121,googll.store,googll.store,5f6413c9612b1a0015099993,SO,816.3214,0.0001828,0.8063,0,11
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Puzzles IOS,5a30e47b794900452500459c,1324604053,4309.4034,googll.store,googll.store,5f6413c9612b1a0015099993,CI,833.0209,0.00018654,0.8039,0,11
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Number Sums IOS,64de05bdabb23eee2a179c21,6449427809,917.2234,draftkings.com,draftkings.com,602442ef9f0893001526406b,US,3909.9895,0.00087557,0.8031,4,5
IEC Global Pty Ltd.,5b1f351e3eddeb10ce7fa54c,APAC,Nam Trinh,Water Sort Puzzle iOS,5f2d0c03f503650001351c59,1514542157,916.6048,draftkings.com,draftkings.com,602442ef9f0893001526406b,US,3909.9895,0.00087557,0.8026,1,5
RobTop Games AB,6276c973f70e7c001895be79,EMEA,Louis Wallworth,Geometry Dash Lite Android,6295ff7c3987b19e74b43c3e,com.robtopx.geometryjumplite,2971.0927,draftkings.com,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1206.1429,0.00027009,0.8025,3,5
Badoo,5aafdd4a0520357fabf54aa6,EMEA,Beth Taylor-Lowen,Badoo - The Dating App,5aafe5c62567717fa575bfc1,351331194,6051.523,googll.store,googll.store,5f6413c9612b1a0015099993,BD,592.1037,0.00013259,0.8024,0,11
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Zen Color  iOS,62f47a1d8a0eaaba3f3b6e30,1557392270,3666.1163,googll.store,googll.store,5f6413c9612b1a0015099993,ID,974.1127,0.00021814,0.7997,0,11
INJOY TECHNOLOGY PTE.LTD.,5f687c6436ca1e0016d5fd6d,APAC,Seven Tu,Shareit Android,64f7008818744ab0e0841919,com.lenovo.anyshare.gps,6390.6848,googll.store,googll.store,5f6413c9612b1a0015099993,BO,557.4858,0.00012484,0.7978,0,11
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Sudoku - Classic Logic Puzzle Game,59d39cbfef6627a809002d5b,com.easybrain.sudoku.android,4265.0582,googll.store,googll.store,5f6413c9612b1a0015099993,CI,833.0209,0.00018654,0.7956,0,11
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Crossword Master IOS,66b372f5e33c9a548741ff37,6547858927,4410.9121,ligastavok.ru,ligastavok.ru,60bdc983a982ad0017edb6f7,RU,804.0458,0.00018005,0.7942,0,2
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Puzzles IOS,5a30e47b794900452500459c,1324604053,4309.4034,googll.store,googll.store,5f6413c9612b1a0015099993,DZ,822.4948,0.00018418,0.7937,0,11
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Puzzles IOS,5a30e47b794900452500459c,1324604053,4309.4034,googll.store,googll.store,5f6413c9612b1a0015099993,NP,821.8385,0.00018404,0.7931,0,11
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,ZenWord iOS,641bbdc51e0260737618e232,1660171117,6353.112,googll.store,googll.store,5f6413c9612b1a0015099993,BO,557.4858,0.00012484,0.7931,0,11
INJOY TECHNOLOGY PTE.LTD.,5f687c6436ca1e0016d5fd6d,APAC,Seven Tu,Shareit Android,64f7008818744ab0e0841919,com.lenovo.anyshare.gps,6390.6848,fon.bet,fon.bet,60770b778d0e4a0015f20ea9,RU,552.4699,0.00012372,0.7906,1,2
Voodoo,56d55c72562b9c353800000d,EMEA,Hadil Salameh,Flappy Dunk,5950d4eef493bbec54002184,1235581326,901.4023,draftkings.com,draftkings.com,602442ef9f0893001526406b,US,3909.9895,0.00087557,0.7892,2,5
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Puzzles IOS,5a30e47b794900452500459c,1324604053,4309.4034,googll.store,googll.store,5f6413c9612b1a0015099993,SO,816.3214,0.0001828,0.7878,0,11
BeSoccer,680748860437920011951532,EMEA,Louis Wallworth,BeSoccer,6807543f9e0c8ad76e7f0c01,com.resultadosfutbol.mobile,4219.8855,googll.store,googll.store,5f6413c9612b1a0015099993,CI,833.0209,0.00018654,0.7872,0,11
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Arrows GO! iOS,69c2954b7c25f96d75ccd5f2,6758326278,2911.1141,draftkings.com,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1206.1429,0.00027009,0.7863,1,5
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,ZenWord iOS,641bbdc51e0260737618e232,1660171117,6353.112,fon.bet,fon.bet,60770b778d0e4a0015f20ea9,RU,552.4699,0.00012372,0.786,1,2
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Sudoku - Classic Logic Puzzle Game,59d39cbfef6627a809002d5b,com.easybrain.sudoku.android,4265.0582,googll.store,googll.store,5f6413c9612b1a0015099993,DZ,822.4948,0.00018418,0.7856,0,11
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Sudoku - Classic Logic Puzzle Game,59d39cbfef6627a809002d5b,com.easybrain.sudoku.android,4265.0582,googll.store,googll.store,5f6413c9612b1a0015099993,NP,821.8385,0.00018404,0.7849,0,11
INJOY TECHNOLOGY PTE.LTD.,5f687c6436ca1e0016d5fd6d,APAC,Seven Tu,Shareit Android,64f7008818744ab0e0841919,com.lenovo.anyshare.gps,6390.6848,draftkings.com,draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,547.7526,0.00012266,0.7839,2,5
FALCON GLOBAL LTD.,5a57133a3610bbb671016ff3,APAC,Nam Trinh,Goods Sorting: Match 3 Puzzle iOS PM_1945,661898f2c0c070078a977fb4,6482849843,6385.6497,draftkings.com,draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,547.7526,0.00012266,0.7833,1,5
FARSUN PTE LTD,66aafef7514c00001147c0c9,APAC,Harper Zhang,FlickReels,66ab1f501ea687af3dc00e4e,6514312894,893.8792,draftkings.com,draftkings.com,602442ef9f0893001526406b,US,3909.9895,0.00087557,0.7827,4,5
FALCON GLOBAL LTD.,5a57133a3610bbb671016ff3,APAC,Nam Trinh,Cake Sort - Color Puzzle Game IOS PM D2M,64781b96dac1393f38b604ca,6448392144,892.843,draftkings.com,draftkings.com,602442ef9f0893001526406b,US,3909.9895,0.00087557,0.7817,1,5
SYBO Games,5c52bd6ffbeb402419bef87d,EMEA,Louis Wallworth,Subway Surfers (Non-COPPA),5e4e66ea60ce6a001791d156,512939461,4182.4116,googll.store,googll.store,5f6413c9612b1a0015099993,CI,833.0209,0.00018654,0.7802,0,11
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Sudoku - Classic Logic Puzzle Game,59d39cbfef6627a809002d5b,com.easybrain.sudoku.android,4265.0582,googll.store,googll.store,5f6413c9612b1a0015099993,SO,816.3214,0.0001828,0.7797,0,11
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Blockudoku IOS,5c9c7a04d13ede0012e22ff2,1452227871,4177.5385,googll.store,googll.store,5f6413c9612b1a0015099993,CI,833.0209,0.00018654,0.7793,0,11
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Zen Color  iOS,62f47a1d8a0eaaba3f3b6e30,1557392270,3666.1163,googll.store,googll.store,5f6413c9612b1a0015099993,MR,949.1578,0.00021255,0.7792,0,11
BeSoccer,680748860437920011951532,EMEA,Louis Wallworth,BeSoccer,6807543f9e0c8ad76e7f0c01,com.resultadosfutbol.mobile,4219.8855,googll.store,googll.store,5f6413c9612b1a0015099993,DZ,822.4948,0.00018418,0.7772,0,11
INJOY TECHNOLOGY PTE.LTD.,5f687c6436ca1e0016d5fd6d,APAC,Seven Tu,Shareit Android,64f7008818744ab0e0841919,com.lenovo.anyshare.gps,6390.6848,googll.store,googll.store,5f6413c9612b1a0015099993,UZ,543.0219,0.0001216,0.7771,0,11
Badoo,5aafdd4a0520357fabf54aa6,EMEA,Beth Taylor-Lowen,Badoo - The Dating App,5aafe5c62567717fa575bfc1,351331194,6051.523,googll.store,googll.store,5f6413c9612b1a0015099993,PH,573.3343,0.00012839,0.7769,0,11
BeSoccer,680748860437920011951532,EMEA,Louis Wallworth,BeSoccer,6807543f9e0c8ad76e7f0c01,com.resultadosfutbol.mobile,4219.8855,googll.store,googll.store,5f6413c9612b1a0015099993,NP,821.8385,0.00018404,0.7766,0,11
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,BVC iOS,5bc876d889418b305edae87a,1342112505,821.4685,pari.ru,pari.ru,5f6413c9612b1a0015099993,RU,4219.5644,0.0009449,0.7762,0,1
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Sudoku,5d778a8a04e89100182b2aaa,1442749804,1997.8248,googll.store,googll.store,5f6413c9612b1a0015099993,EG,1734.7221,0.00038846,0.7761,0,11
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Puzzles IOS,5a30e47b794900452500459c,1324604053,4309.4034,ligastavok.ru,ligastavok.ru,60bdc983a982ad0017edb6f7,RU,804.0458,0.00018005,0.7759,0,2
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Blockudoku GP,5dc290cf1051eb0012a6b214,com.easybrain.block.puzzle.games,2959.6395,mintegral.com,mintegral.com,60bdc983a982ad0017edb6f7,US,1169.9494,0.00026199,0.7754,1,3
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,ZenWord iOS,641bbdc51e0260737618e232,1660171117,6353.112,googll.store,googll.store,5f6413c9612b1a0015099993,UZ,543.0219,0.0001216,0.7725,0,11
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Backgammon iOS,63974e72c5c2a3f1faf76b37,6443484197,1306.6428,ligastavok.ru,ligastavok.ru,5f6413c9612b1a0015099993,RU,2637.4454,0.00059061,0.7717,0,2
BeSoccer,680748860437920011951532,EMEA,Louis Wallworth,BeSoccer,6807543f9e0c8ad76e7f0c01,com.resultadosfutbol.mobile,4219.8855,googll.store,googll.store,5f6413c9612b1a0015099993,SO,816.3214,0.0001828,0.7714,0,11
SYBO Games,5c52bd6ffbeb402419bef87d,EMEA,Louis Wallworth,Subway Surfers (Non-COPPA),5e4e66ea60ce6a001791d156,512939461,4182.4116,googll.store,googll.store,5f6413c9612b1a0015099993,DZ,822.4948,0.00018418,0.7703,0,11
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Solitaire - Card Game,64a41edf830ec394da0090b7,com.playvalve.solitaire,815.1386,pari.ru,pari.ru,5f6413c9612b1a0015099993,RU,4219.5644,0.0009449,0.7702,0,1
SYBO Games,5c52bd6ffbeb402419bef87d,EMEA,Louis Wallworth,Subway Surfers (Non-COPPA),5e4e66ea60ce6a001791d156,512939461,4182.4116,googll.store,googll.store,5f6413c9612b1a0015099993,NP,821.8385,0.00018404,0.7697,0,11
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Blockudoku IOS,5c9c7a04d13ede0012e22ff2,1452227871,4177.5385,googll.store,googll.store,5f6413c9612b1a0015099993,DZ,822.4948,0.00018418,0.7694,0,11
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Blockudoku IOS,5c9c7a04d13ede0012e22ff2,1452227871,4177.5385,googll.store,googll.store,5f6413c9612b1a0015099993,NP,821.8385,0.00018404,0.7688,0,11
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Sudoku - Classic Logic Puzzle Game,59d39cbfef6627a809002d5b,com.easybrain.sudoku.android,4265.0582,ligastavok.ru,ligastavok.ru,60bdc983a982ad0017edb6f7,RU,804.0458,0.00018005,0.7679,0,2
SYBO Games,5c52bd6ffbeb402419bef87d,EMEA,Louis Wallworth,Subway Surfers (Non-COPPA),5e4e66ea60ce6a001791d156,512939461,4182.4116,googll.store,googll.store,5f6413c9612b1a0015099993,SO,816.3214,0.0001828,0.7645,0,11
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Blockudoku IOS,5c9c7a04d13ede0012e22ff2,1452227871,4177.5385,googll.store,googll.store,5f6413c9612b1a0015099993,SO,816.3214,0.0001828,0.7637,0,11
Gametion,561e8d956b8d90f61a0026fb,Americas,Rutvij Jadav,Ludo King,57bd636e47a977322200001a,993090598,806.2307,pari.ru,pari.ru,5f6413c9612b1a0015099993,RU,4219.5644,0.0009449,0.7618,0,1
BeSoccer,680748860437920011951532,EMEA,Louis Wallworth,BeSoccer,6807543f9e0c8ad76e7f0c01,com.resultadosfutbol.mobile,4219.8855,ligastavok.ru,ligastavok.ru,60bdc983a982ad0017edb6f7,RU,804.0458,0.00018005,0.7598,0,2
Gametion,561e8d956b8d90f61a0026fb,Americas,Rutvij Jadav,Ludo King,57bfce9a3ce6f97623000025,com.ludo.king,802.8256,pari.ru,pari.ru,5f6413c9612b1a0015099993,RU,4219.5644,0.0009449,0.7586,0,1
Mattel163 Limited,5b0fc58f19829714e5ad0d2f,APAC,Aria Gao,UNO!™,5b14f1027ea39141340a6ada,1344700142,2895.2487,mintegral.com,mintegral.com,60bdc983a982ad0017edb6f7,US,1169.9494,0.00026199,0.7585,1,3
Mattel163 Limited,5b0fc58f19829714e5ad0d2f,APAC,Aria Gao,UNO!™,5b14f1387ea39141340a6d68,com.matteljv.uno,1202.5102,mintegral.com,mintegral.com,60bdc983a982ad0017edb6f7,RU,2815.7758,0.00063054,0.7582,1,3
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Dominoes Masters,66166d8dc0c070078a977c88,com.playvalve.dominoes,801.3498,pari.ru,pari.ru,5f6413c9612b1a0015099993,RU,4219.5644,0.0009449,0.7572,0,1
BeSoccer,680748860437920011951532,EMEA,Louis Wallworth,BeSoccer,6807543f9e0c8ad76e7f0c01,com.resultadosfutbol.mobile,4219.8855,spark.net,spark.net,5f6413c9612b1a0015099993,CA,800.2862,0.00017921,0.7562,1,7
Badoo,5aafdd4a0520357fabf54aa6,EMEA,Beth Taylor-Lowen,Badoo - The Dating App,5aafe5c62567717fa575bfc1,351331194,6051.523,googll.store,googll.store,5f6413c9612b1a0015099993,BO,557.4858,0.00012484,0.7555,0,11
Voodoo,56d55c72562b9c353800000d,EMEA,Hadil Salameh,Paper.io 2,5b99403f45e58040ccdd7177,io.voodoo.paper2,3814.5932,tiktok.com,tiktok.com,5e89fcef428f870016d9e994,VN,882.7678,0.00019768,0.7541,19,39
Veraxen Ltd,561e8d936b8d90f61a00134a,EMEA,Kseniia Fesenko,Jigsaw Collection HD,524ad17f92fcd29365000006,642831690,1626.5089,papayagaming.com,papayagaming.com,60c86e9b217f2400175cfe6b,US,2068.1712,0.00046313,0.7533,1,3
SYBO Games,5c52bd6ffbeb402419bef87d,EMEA,Louis Wallworth,Subway Surfers (Non-COPPA),5e4e66ea60ce6a001791d156,512939461,4182.4116,ligastavok.ru,ligastavok.ru,60bdc983a982ad0017edb6f7,RU,804.0458,0.00018005,0.7531,0,2
ToGather Fun Limited,634d301fa3774b001b7c0dbc,APAC,Harper Zhang,Screw Sort Puzzle,6667a74988cc429f2d801763,6499293031,1193.3197,mintegral.com,mintegral.com,60bdc983a982ad0017edb6f7,RU,2815.7758,0.00063054,0.7524,1,3
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Blockudoku IOS,5c9c7a04d13ede0012e22ff2,1452227871,4177.5385,ligastavok.ru,ligastavok.ru,60bdc983a982ad0017edb6f7,RU,804.0458,0.00018005,0.7522,0,2
Pocket Entertainment Services LLC,6315b8713c59f7001bacf8fb,Americas,Rutvij Jadav,PocketFM IOS,6345c091c17e333ca212effc,1538433480,3447.9015,googll.store,googll.store,5f6413c9612b1a0015099993,ID,974.1127,0.00021814,0.7521,0,11
BeSoccer,680748860437920011951532,EMEA,Louis Wallworth,BeSoccer,6807543f9e0c8ad76e7f0c01,com.resultadosfutbol.mobile,4219.8855,spark.net,spark.net,5f6413c9612b1a0015099993,ZA,793.9943,0.0001778,0.7503,1,7
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Nonogram IOS,5c88efab1c2e1f6eb4ca10cc,1452992954,2522.3054,draftkings.com,draftkings.com,5f6413c9612b1a0015099993,CA,1327.6837,0.00029731,0.7499,3,5
Badoo,5aafdd4a0520357fabf54aa6,EMEA,Beth Taylor-Lowen,Badoo - The Dating App,5aafe5c62567717fa575bfc1,351331194,6051.523,fon.bet,fon.bet,60770b778d0e4a0015f20ea9,RU,552.4699,0.00012372,0.7487,1,2
BeSoccer,680748860437920011951532,EMEA,Louis Wallworth,BeSoccer,68075411da8e5a572a730472,550928207,1920.0244,googll.store,googll.store,5f6413c9612b1a0015099993,EG,1734.7221,0.00038846,0.7459,0,11
SmartNews,67d0848db62d6b0011ccb35e,Americas,Lisa Tolentino,SmartNews,67d272b5dc73e19db732c193,jp.gocro.smartnews.android,2759.772,draftkings.com,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1206.1429,0.00027009,0.7454,3,5
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,BVC Android,5bc875c0be31ab306a216ab2,bible.wordgame.words.connect.crossword.cookies,786.3024,pari.ru,pari.ru,5f6413c9612b1a0015099993,RU,4219.5644,0.0009449,0.743,0,1
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Solitaire – Classic Card Game,59c0bfe44b342c7f280015fe,1190849728,1907.0377,googll.store,googll.store,5f6413c9612b1a0015099993,EG,1734.7221,0.00038846,0.7408,0,11
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Nonogram Android,5d406c47cf18f200178643cf,com.easybrain.nonogram,1897.2346,googll.store,googll.store,5f6413c9612b1a0015099993,EG,1734.7221,0.00038846,0.737,0,11
Badoo,5aafdd4a0520357fabf54aa6,EMEA,Beth Taylor-Lowen,Badoo - The Dating App,5aafe5c62567717fa575bfc1,351331194,6051.523,googll.store,googll.store,5f6413c9612b1a0015099993,UZ,543.0219,0.0001216,0.7359,0,11
Pocket Entertainment Services LLC,6315b8713c59f7001bacf8fb,Americas,Rutvij Jadav,PocketFM IOS,6345c091c17e333ca212effc,1538433480,3447.9015,googll.store,googll.store,5f6413c9612b1a0015099993,MR,949.1578,0.00021255,0.7328,0,11
SuperSonic Studios,5e3692d21cd3cb0018dd4329,EMEA,Beth Taylor-Lowen,Going Balls,5fa029b49f4c0275a7cf1372,1499081620,771.2801,pari.ru,pari.ru,5f6413c9612b1a0015099993,RU,4219.5644,0.0009449,0.7288,0,1
IEC Global Pty Ltd.,5b1f351e3eddeb10ce7fa54c,APAC,Nam Trinh,Water Sort Puzzle iOS,5f2d0c03f503650001351c59,1514542157,916.6048,sportsbook.draftkings.com,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3549.2064,0.00079478,0.7285,0,1
Voodoo,56d55c72562b9c353800000d,EMEA,Hadil Salameh,Ball Blast,5af56c332803314ab33837f0,1383187127,829.4025,draftkings.com,draftkings.com,602442ef9f0893001526406b,US,3909.9895,0.00087557,0.7262,2,5
Dots,561e8d976b8d90f61a004735,EMEA,Louis Wallworth,Twodots iOS,5b7c5bff274f5b2f7bc47219,880178264,1147.9624,mintegral.com,mintegral.com,60bdc983a982ad0017edb6f7,RU,2815.7758,0.00063054,0.7238,1,3
LY Corporation,5efeed113191d60018f0f4e0,APAC,Ives Cui,LINE：ディズニーツムツム,623a937c155ef61249701f2b,com.linecorp.LGTMTM,3314.6047,googll.store,googll.store,5f6413c9612b1a0015099993,ID,974.1127,0.00021814,0.723,0,11
Voodoo,56d55c72562b9c353800000d,EMEA,Hadil Salameh,Paper.io 2,5b99403f45e58040ccdd7177,io.voodoo.paper2,3814.5932,tiktok.com,tiktok.com,63d743303639240014ba0dd0,ID,841.4057,0.00018842,0.7187,19,39
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Jigsaw Puzzles Android,5cb99eb2e520d93f2a43c588,com.easybrain.jigsaw.puzzles,3278.9761,googll.store,googll.store,5f6413c9612b1a0015099993,ID,974.1127,0.00021814,0.7153,0,11
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Solitaire - Card Game,64a41edf830ec394da0090b7,com.playvalve.solitaire,815.1386,draftkings.com,draftkings.com,602442ef9f0893001526406b,US,3909.9895,0.00087557,0.7137,3,5
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Nonogram IOS,5c88efab1c2e1f6eb4ca10cc,1452992954,2522.3054,casino.draftkings.com,casino.draftkings.com,602442ef9f0893001526406b,US,1260.4014,0.00028224,0.7119,1,3
Neron\'s Brother Sàrl,610a97385335b40017097b19,,Sales Ops,Supreme Duelist Stickman,610a9babaf13cf5a53374730,com.Neurononfire.SupremeDuelist,752.1409,pari.ru,pari.ru,5f6413c9612b1a0015099993,RU,4219.5644,0.0009449,0.7107,0,1
Mattel163 Limited,5b0fc58f19829714e5ad0d2f,APAC,Aria Gao,UNO!™,5b14f1387ea39141340a6d68,com.matteljv.uno,1202.5102,ligastavok.ru,ligastavok.ru,5f6413c9612b1a0015099993,RU,2637.4454,0.00059061,0.7102,0,2
FALCON GLOBAL LTD.,5a57133a3610bbb671016ff3,APAC,Nam Trinh,Cake Sort - Color Puzzle Game IOS PM D2M,64781b96dac1393f38b604ca,6448392144,892.843,sportsbook.draftkings.com,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3549.2064,0.00079478,0.7096,0,1
GeoTechnologies Inc.,5f45fb2f150074001547df11,APAC,Nam Trinh,トリマ-移動するだけでポイントが貯まる,5f45ffa82f1f7c000130fe19,1502193377,2510.4773,casino.draftkings.com,casino.draftkings.com,602442ef9f0893001526406b,US,1260.4014,0.00028224,0.7086,2,3
Pocket Entertainment Services LLC,6315b8713c59f7001bacf8fb,Americas,Rutvij Jadav,PocketFM Android,6315b8bb85b5a14b0bbc9454,com.radio.pocketfm,2377.0222,draftkings.com,draftkings.com,5f6413c9612b1a0015099993,CA,1327.6837,0.00029731,0.7067,3,5
Gametion,561e8d956b8d90f61a0026fb,Americas,Rutvij Jadav,Ludo King,57bd636e47a977322200001a,993090598,806.2307,draftkings.com,draftkings.com,602442ef9f0893001526406b,US,3909.9895,0.00087557,0.7059,2,5
ToGather Fun Limited,634d301fa3774b001b7c0dbc,APAC,Harper Zhang,Screw Sort Puzzle,6667a74988cc429f2d801763,6499293031,1193.3197,ligastavok.ru,ligastavok.ru,5f6413c9612b1a0015099993,RU,2637.4454,0.00059061,0.7048,0,2
LY Corporation,5efeed113191d60018f0f4e0,APAC,Ives Cui,LINE：ディズニーツムツム,623a937c155ef61249701f2b,com.linecorp.LGTMTM,3314.6047,googll.store,googll.store,5f6413c9612b1a0015099993,MR,949.1578,0.00021255,0.7045,0,11
Gametion,561e8d956b8d90f61a0026fb,Americas,Rutvij Jadav,Ludo King,57bfce9a3ce6f97623000025,com.ludo.king,802.8256,draftkings.com,draftkings.com,602442ef9f0893001526406b,US,3909.9895,0.00087557,0.7029,2,5
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Dominoes Masters,66166d8dc0c070078a977c88,com.playvalve.dominoes,801.3498,draftkings.com,draftkings.com,602442ef9f0893001526406b,US,3909.9895,0.00087557,0.7016,3,5
LLC East-Games,62ea666c62b76e001b3eca4f,EMEA,Kseniia Fesenko,Tanks Blitz,62f1051ffaf12b2a7ad9a1d1,com.tanksblitz,739.3919,pari.ru,pari.ru,5f6413c9612b1a0015099993,RU,4219.5644,0.0009449,0.6986,0,1
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Jigsaw Puzzles Android,5cb99eb2e520d93f2a43c588,com.easybrain.jigsaw.puzzles,3278.9761,googll.store,googll.store,5f6413c9612b1a0015099993,MR,949.1578,0.00021255,0.6969,0,11
Supercell,561e8d936b8d90f61a000ade,EMEA,Hadil Salameh,Hay Day Android,52a764b09fd76a3932000008,com.supercell.hayday,5227.1361,googll.store,googll.store,5f6413c9612b1a0015099993,BD,592.1037,0.00013259,0.6931,0,11
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Yatzy - Fun Classic Dice Game,649fd139847c940a560e47aa,com.playvalve.yatzy,730.9495,pari.ru,pari.ru,5f6413c9612b1a0015099993,RU,4219.5644,0.0009449,0.6907,0,1
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Crossword Master IOS,66b372f5e33c9a548741ff37,6547858927,4410.9121,hardrock.bet,hardrock.bet,60770b778d0e4a0015f20ea9,US,694.0674,0.00015542,0.6856,1,2
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Zen Color  iOS,62f47a1d8a0eaaba3f3b6e30,1557392270,3666.1163,googll.store,googll.store,5f6413c9612b1a0015099993,CI,833.0209,0.00018654,0.6839,0,11
